Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425016,1.20,1,0.00,1740.00,0.00,15.00
1488425017,1.25,20,0.00,2340.00,0.00,15.00
1488425018,1.16,17,0.00,2228.00,0.00,22.00
1488425019,1.27,16,0.01,1224.00,0.00,6.00
1488425020,1.11,16,0.01,1996.00,0.00,28.00
1488425021,1.32,19,0.01,2076.00,0.00,13.00
1488425022,1.14,17,0.01,1684.00,0.00,12.00
1488425023,1.23,17,0.01,1748.00,0.00,11.00
1488425024,1.23,18,0.01,408.00,0.00,11.00
1488425025,1.21,16,0.01,2512.00,0.00,13.00
1488425026,1.23,16,0.01,2048.00,0.00,28.00
1488425027,1.27,16,0.01,2332.00,0.00,12.00
1488425028,1.39,18,0.01,1524.00,0.00,13.00
1488425029,1.14,7,0.01,1852.00,0.00,37.00
1488425030,1.18,17,0.01,3072.00,0.00,26.00
1488425031,1.20,18,0.01,3604.00,0.00,29.00
1488425032,1.27,21,0.02,1064.00,0.00,10.00
1488425033,1.21,17,0.01,560.00,0.00,1.00
1488425034,1.18,21,0.02,1372.00,0.00,19.00
1488425035,1.25,17,0.02,2212.00,0.00,18.00
1488425036,1.14,3,0.02,1296.00,0.00,27.00
1488425037,1.16,18,0.02,1820.00,0.00,28.00
1488425038,1.25,17,0.02,2028.00,0.00,26.00
1488425039,1.21,0,0.02,760.00,0.00,4.00
1488425040,1.34,16,0.02,1020.00,0.00,13.00
1488425041,1.20,19,0.02,2376.00,0.00,28.00
1488425042,1.14,20,0.02,1920.00,0.00,16.00
1488425043,1.32,16,0.02,1388.00,0.00,15.00
1488425044,1.20,20,0.02,1444.00,0.00,8.00
1488425045,1.25,20,0.02,2304.00,0.00,13.00
1488425046,1.18,18,0.02,1184.00,0.00,20.00
1488425047,1.23,18,0.02,1264.00,0.00,13.00
1488425048,1.36,17,0.03,1636.00,0.00,21.00
1488425049,1.27,20,0.03,1908.00,0.00,13.00
1488425050,1.25,17,0.03,664.00,0.00,11.00
1488425051,1.30,16,0.03,2744.00,0.00,18.00
1488425052,1.23,17,0.03,2212.00,0.00,7.00
1488425053,1.21,19,0.03,2072.00,0.00,16.00
1488425054,1.21,17,0.03,2636.00,0.00,12.00
1488425055,1.14,16,0.03,992.00,0.00,15.00
1488425056,1.21,16,0.03,1460.00,0.00,20.00
1488425057,1.14,18,0.03,3128.00,0.00,9.00
1488425058,1.14,0,0.03,2572.00,0.00,28.00
1488425059,1.27,19,0.03,1160.00,0.00,9.00
1488425060,1.32,18,0.03,1056.00,0.00,18.00
1488425061,1.32,17,0.03,856.00,0.00,11.00
1488425062,1.23,18,0.04,2012.00,0.00,23.00
1488425063,1.30,16,0.04,1000.00,0.00,19.00
1488425064,1.16,18,0.04,2256.00,0.00,25.00
1488425065,1.21,0,0.04,1148.00,0.00,10.00
1488425066,1.32,16,0.04,1244.00,0.00,14.00
1488425067,1.18,19,0.04,1896.00,0.00,28.00
1488425068,1.21,16,0.04,1712.00,0.00,6.00
1488425069,1.30,18,0.06,1888.00,0.00,15.00
