Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425068,1.29,36,0.00,186.14,0.00,1.98
1488425069,1.62,41,0.01,8.00,0.00,3.00
1488425070,1.66,22,0.01,520.00,0.00,4.00
1488425071,1.68,24,0.01,72.00,0.00,1.00
1488425072,1.43,24,0.01,120.00,0.00,3.00
1488425073,1.68,25,0.01,808.00,0.00,6.00
1488425074,1.64,30,0.01,960.00,0.00,6.00
1488425075,1.66,22,0.01,1068.00,0.00,12.00
1488425076,1.50,27,0.01,1676.00,0.00,15.00
1488425077,1.41,22,0.01,732.00,0.00,5.00
1488425078,1.73,22,0.01,248.00,0.00,2.00
1488425079,1.57,34,0.02,168.00,0.00,1.00
1488425080,1.53,35,0.02,1724.00,0.00,11.00
1488425081,1.41,36,0.02,788.00,0.00,8.00
1488425082,1.48,24,0.02,184.00,0.00,2.00
1488425083,1.52,25,0.02,212.00,0.00,1.00
1488425084,1.59,41,0.02,856.00,0.00,7.00
1488425085,1.39,22,0.02,420.00,0.00,5.00
1488425086,1.55,31,0.02,1032.00,0.00,10.00
1488425087,1.66,37,0.02,520.00,0.00,5.00
1488425088,1.50,40,0.02,0.00,0.00,1.00
1488425089,1.75,43,0.03,168.00,0.00,2.00
1488425090,1.57,28,0.03,1436.00,0.00,13.00
1488425091,1.64,33,0.03,0.00,0.00,1.00
1488425092,1.68,38,0.03,128.00,0.00,0.00
1488425093,1.50,39,0.03,72.00,0.00,2.00
1488425094,1.80,29,0.03,16.00,0.00,0.00
1488425095,1.59,31,0.03,196.00,0.00,2.00
1488425096,1.59,42,0.03,2792.00,0.00,23.00
1488425097,1.39,26,0.03,1032.00,0.00,8.00
1488425098,1.62,29,0.04,0.00,0.00,0.00
1488425099,1.64,32,0.04,132.00,0.00,3.00
1488425100,1.30,33,0.04,4512.00,0.00,33.00
1488425101,1.68,41,0.04,104.00,0.00,2.00
1488425102,1.50,43,0.04,492.00,0.00,3.00
1488425103,1.91,26,0.20,8.00,0.00,0.00
1488425104,1.98,27,0.20,28.00,0.00,1.00
1488425105,2.02,27,0.20,32.00,0.00,1.00
1488425106,1.98,28,0.21,16.00,0.00,0.00
1488425107,2.05,28,0.21,0.00,0.00,0.00
