Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.29,35,0.00,3544.00,0.00,30.00
1488425029,1.62,38,0.01,1504.00,0.00,14.00
1488425030,1.41,27,0.01,4124.00,0.00,33.00
1488425031,1.55,34,0.01,392.00,0.00,1.00
1488425032,1.48,27,0.01,1744.00,0.00,15.00
1488425033,1.66,29,0.01,524.00,0.00,6.00
1488425034,1.62,34,0.01,1456.00,0.00,10.00
1488425035,1.59,26,0.01,1808.00,0.00,19.00
1488425036,1.45,32,0.01,2756.00,0.00,25.00
1488425037,1.48,28,0.01,3136.00,0.00,23.00
1488425038,1.73,29,0.01,0.00,0.00,2.00
1488425039,1.59,35,0.02,0.00,0.00,1.00
1488425040,1.57,22,0.02,1760.00,0.00,12.00
1488425041,1.39,25,0.02,412.00,0.00,2.00
1488425042,1.39,26,0.02,3904.00,0.00,32.00
1488425043,1.44,33,0.02,3480.00,0.00,24.00
1488425044,1.46,40,0.02,4548.00,0.00,39.00
1488425045,1.53,35,0.02,248.00,0.00,3.00
1488425046,1.66,40,0.02,136.00,0.00,0.00
1488425047,1.61,42,0.02,1164.00,0.00,11.00
1488425048,1.46,43,0.02,0.00,0.00,2.00
1488425049,1.62,29,0.03,104.00,0.00,0.00
1488425050,1.55,30,0.03,1140.00,0.00,7.00
1488425051,1.43,38,0.03,2184.00,0.00,17.00
1488425052,1.80,26,0.03,1480.00,0.00,14.00
1488425053,1.48,22,0.03,1016.00,0.00,9.00
1488425054,1.48,31,0.03,1308.00,0.00,10.00
1488425055,1.34,29,0.03,3328.00,0.00,25.00
1488425056,1.59,38,0.03,1612.00,0.00,15.00
1488425057,1.37,28,0.03,1248.00,0.00,9.00
1488425058,1.52,30,0.04,728.00,0.00,6.00
1488425059,1.43,30,0.04,1092.00,0.00,8.00
1488425060,1.64,30,0.04,4308.00,0.00,32.00
1488425061,1.50,34,0.04,1124.00,0.00,10.00
1488425062,1.64,37,0.04,0.00,0.00,0.00
