Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.32,38,0.00,548.00,0.00,2.00
1488425029,1.55,42,0.00,20.00,0.00,0.00
1488425030,1.48,28,0.01,808.00,0.00,6.00
1488425031,1.52,30,0.01,1616.00,0.00,12.00
1488425032,1.50,25,0.01,896.00,0.00,9.00
1488425033,1.64,22,0.01,2532.00,0.00,17.00
1488425034,1.64,33,0.01,468.00,0.00,3.00
1488425035,1.66,22,0.01,540.00,0.00,2.00
1488425036,1.50,24,0.01,2600.00,0.00,19.00
1488425037,1.52,27,0.01,2236.00,0.00,17.00
1488425038,1.43,32,0.01,2036.00,0.00,18.00
1488425039,1.27,22,0.02,3116.00,0.00,19.00
1488425040,1.66,26,0.02,980.00,0.00,7.00
1488425041,1.43,26,0.02,124.00,0.00,1.00
1488425042,1.32,27,0.02,1384.00,0.00,8.00
1488425043,1.41,32,0.02,3884.00,0.00,34.00
1488425044,1.57,41,0.02,2376.00,0.00,18.00
1488425045,1.25,40,0.02,1148.00,0.00,9.00
1488425046,1.46,26,0.02,3264.00,0.00,27.00
1488425047,1.55,22,0.02,272.00,0.00,5.00
1488425048,1.39,23,0.02,112.00,0.00,1.00
1488425049,1.59,31,0.03,420.00,0.00,3.00
1488425050,1.59,31,0.03,3312.00,0.00,26.00
1488425051,1.41,37,0.03,3036.00,0.00,27.00
1488425052,1.57,23,0.03,508.00,0.00,5.00
1488425053,1.55,27,0.03,128.00,0.00,2.00
1488425054,1.34,29,0.03,692.00,0.00,7.00
1488425055,1.55,35,0.03,1108.00,0.00,9.00
1488425056,1.66,37,0.03,400.00,0.00,5.00
1488425057,1.48,27,0.03,484.00,0.00,4.00
1488425058,1.37,24,0.03,3440.00,0.00,26.00
1488425059,1.46,28,0.04,768.00,0.00,4.00
1488425060,1.64,22,0.04,4140.00,0.00,33.00
1488425061,1.55,36,0.04,1116.00,0.00,11.00
1488425062,1.68,41,0.04,112.00,0.00,0.00
