Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.34,17,0.01,2460.00,0.00,8.00
1488425029,1.48,17,0.01,2204.00,0.00,13.00
1488425030,1.57,16,0.01,2348.00,0.00,12.00
1488425031,1.27,17,0.01,7448.00,0.00,40.00
1488425032,1.44,19,0.01,4000.00,0.00,35.00
1488425033,1.52,3,0.01,2568.00,0.00,32.00
1488425034,1.57,16,0.01,1828.00,0.00,10.00
1488425035,1.52,1,0.01,1584.00,0.00,16.00
1488425036,1.50,19,0.01,1288.00,0.00,13.00
1488425037,1.50,3,0.01,1632.00,0.00,9.00
1488425038,1.64,19,0.02,1204.00,0.00,11.00
1488425039,1.48,17,0.02,480.00,0.00,4.00
1488425040,1.52,3,0.02,1160.00,0.00,8.00
1488425041,1.30,0,0.02,3132.00,0.00,22.00
1488425042,1.41,0,0.02,2188.00,0.00,23.00
1488425043,1.48,16,0.02,896.00,0.00,7.00
1488425044,1.59,20,0.02,2008.00,0.00,19.00
1488425045,1.21,3,0.02,4872.00,0.00,17.00
1488425046,1.61,17,0.02,152.00,0.00,1.00
1488425047,1.57,16,0.02,608.00,0.00,11.00
1488425048,1.43,0,0.02,716.00,0.00,10.00
1488425049,1.55,17,0.03,1484.00,0.00,8.00
1488425050,1.59,3,0.03,1340.00,0.00,26.00
1488425051,1.50,3,0.03,0.00,0.00,1.00
1488425052,1.50,16,0.03,2960.00,0.00,23.00
1488425053,1.59,20,0.03,0.00,0.00,2.00
1488425054,1.39,17,0.03,3332.00,0.00,20.00
1488425055,1.27,19,0.03,1940.00,0.00,28.00
1488425056,1.55,20,0.03,3088.00,0.00,26.00
1488425057,1.52,3,0.03,200.00,0.00,1.00
1488425058,1.50,6,0.04,640.00,0.00,5.00
1488425059,1.30,16,0.04,3728.00,0.00,17.00
1488425060,1.71,17,0.04,1188.00,0.00,9.00
1488425061,1.57,19,0.04,1596.00,0.00,19.00
1488425062,1.48,19,0.04,1020.00,0.00,10.00
