Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.25,40,0.00,236.00,0.00,2.00
1488425029,1.73,24,0.01,0.00,0.00,0.00
1488425030,1.62,26,0.01,416.00,0.00,3.00
1488425031,1.55,28,0.01,1088.00,0.00,10.00
1488425032,1.48,23,0.01,856.00,0.00,7.00
1488425033,1.57,28,0.01,1228.00,0.00,11.00
1488425034,1.66,22,0.01,1484.00,0.00,13.00
1488425035,1.68,27,0.01,604.00,0.00,5.00
1488425036,1.45,36,0.01,1248.00,0.00,6.00
1488425037,1.48,34,0.01,1812.00,0.00,17.00
1488425038,1.46,40,0.01,2708.00,0.00,25.00
1488425039,1.32,34,0.02,1440.00,0.00,10.00
1488425040,1.50,25,0.02,1896.00,0.00,14.00
1488425041,1.36,24,0.02,312.00,0.00,3.00
1488425042,1.39,29,0.02,808.00,0.00,5.00
1488425043,1.50,36,0.02,196.00,0.00,3.00
1488425044,1.71,42,0.02,192.00,0.00,0.00
1488425045,1.37,36,0.02,464.00,0.00,5.00
1488425046,1.57,43,0.02,1992.00,0.00,14.00
1488425047,1.59,29,0.02,144.00,0.00,2.00
1488425048,1.25,22,0.02,1584.00,0.00,11.00
1488425049,1.55,24,0.03,192.00,0.00,1.00
1488425050,1.64,24,0.03,0.00,0.00,0.00
1488425051,1.34,36,0.03,3600.00,0.00,30.00
1488425052,1.32,41,0.03,3092.00,0.00,31.00
1488425053,1.55,28,0.03,636.00,0.00,5.00
1488425054,1.46,26,0.03,120.00,0.00,5.00
1488425055,1.59,22,0.03,324.00,0.00,4.00
1488425056,1.66,24,0.03,476.00,0.00,5.00
1488425057,1.48,26,0.03,0.00,0.00,2.00
1488425058,1.50,25,0.04,804.00,0.00,7.00
1488425059,1.46,25,0.04,76.00,0.00,1.00
1488425060,1.77,31,0.04,380.00,0.00,4.00
1488425061,1.62,35,0.04,524.00,0.00,3.00
1488425062,1.55,39,0.04,244.00,0.00,3.00
