Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.29,0,0.00,188.00,0.00,1.00
1488425029,1.62,0,0.00,196.00,0.00,4.00
1488425030,1.75,19,0.01,752.00,0.00,4.00
1488425031,1.48,19,0.01,1920.00,0.00,12.00
1488425032,1.57,21,0.01,432.00,0.00,3.00
1488425033,1.71,20,0.01,240.00,0.00,6.00
1488425034,1.59,17,0.01,196.00,0.00,3.00
1488425035,1.46,20,0.01,2788.00,0.00,33.00
1488425036,1.48,16,0.01,1656.00,0.00,13.00
1488425037,1.43,10,0.01,4660.00,0.00,39.00
1488425038,1.64,21,0.02,600.00,0.00,5.00
1488425039,1.37,19,0.02,1000.00,0.00,21.00
1488425040,1.64,19,0.02,928.00,0.00,7.00
1488425041,1.34,4,0.02,808.00,0.00,0.00
1488425042,1.39,7,0.02,1520.00,0.00,16.00
1488425043,1.46,9,0.02,756.00,0.00,13.00
1488425044,1.50,21,0.02,1588.00,0.00,14.00
1488425045,1.25,17,0.02,972.00,0.00,2.00
1488425046,1.57,20,0.02,2368.00,0.00,11.00
1488425047,1.50,19,0.02,1272.00,0.00,8.00
1488425048,1.27,21,0.02,748.00,0.00,19.00
1488425049,1.37,21,0.03,2664.00,0.00,26.00
1488425050,1.68,2,0.03,72.00,0.00,0.00
1488425051,1.61,4,0.03,56.00,0.00,1.00
1488425052,1.59,0,0.03,352.00,0.00,11.00
1488425053,1.43,4,0.03,2316.00,0.00,40.00
1488425054,1.55,3,0.03,824.00,0.00,1.00
1488425055,1.46,21,0.03,704.00,0.00,12.00
1488425056,1.71,18,0.03,320.00,0.00,6.00
1488425057,1.27,5,0.03,2268.00,0.00,18.00
1488425058,1.55,18,0.04,124.00,0.00,4.00
1488425059,1.46,1,0.04,472.00,0.00,11.00
1488425060,1.71,2,0.04,592.00,0.00,9.00
1488425061,1.41,21,0.04,2056.00,0.00,14.00
1488425062,1.61,1,0.04,604.00,0.00,5.00
