Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425019,1.41,23,0.00,3212.00,0.00,20.00
1488425020,1.25,29,0.01,3856.00,0.00,28.00
1488425021,1.21,33,0.00,3880.00,0.00,29.00
1488425022,1.21,34,0.01,5328.00,0.00,39.00
1488425023,1.23,41,0.01,4868.00,0.00,36.00
1488425024,1.32,22,0.01,1864.00,0.00,13.00
1488425025,1.23,25,0.01,1940.00,0.00,21.00
1488425026,1.30,23,0.01,1940.00,0.00,19.00
1488425027,1.34,29,0.01,2956.00,0.00,25.00
1488425028,1.18,34,0.01,4028.00,0.00,34.00
1488425029,1.25,26,0.01,1672.00,0.00,17.00
1488425030,1.27,28,0.01,2300.00,0.00,20.00
1488425031,1.34,31,0.01,3860.00,0.00,31.00
1488425032,1.18,27,0.01,2748.00,0.00,27.00
1488425033,1.25,37,0.01,2808.00,0.00,18.00
1488425034,1.36,35,0.01,1560.00,0.00,18.00
1488425035,1.23,38,0.01,3212.00,0.00,25.00
1488425036,1.27,38,0.02,1092.00,0.00,10.00
1488425037,1.30,42,0.02,1100.00,0.00,10.00
1488425038,1.25,22,0.02,2528.00,0.00,19.00
1488425039,1.30,43,0.02,616.00,0.00,10.00
1488425040,1.23,24,0.02,988.00,0.00,9.00
1488425041,1.43,28,0.02,1824.00,0.00,11.00
1488425042,1.23,33,0.02,1732.00,0.00,16.00
1488425043,1.30,36,0.02,1424.00,0.00,12.00
1488425044,1.23,36,0.02,2244.00,0.00,21.00
1488425045,1.20,41,0.02,2536.00,0.00,19.00
1488425046,1.25,43,0.02,2932.00,0.00,28.00
1488425047,1.11,29,0.02,4092.00,0.00,39.00
1488425048,1.34,31,0.02,964.00,0.00,11.00
1488425049,1.23,32,0.02,2480.00,0.00,18.00
1488425050,1.14,36,0.02,2708.00,0.00,20.00
1488425051,1.16,26,0.03,4040.00,0.00,33.00
1488425052,1.34,27,0.03,1072.00,0.00,11.00
1488425053,1.34,30,0.03,1712.00,0.00,11.00
1488425054,1.23,34,0.03,3880.00,0.00,36.00
1488425055,1.41,23,0.03,1616.00,0.00,18.00
1488425056,1.23,28,0.03,3324.00,0.00,30.00
1488425057,1.27,29,0.03,1480.00,0.00,9.00
1488425058,1.16,34,0.03,4604.00,0.00,44.00
1488425059,1.34,42,0.03,1956.00,0.00,18.00
1488425060,1.25,26,0.03,4724.00,0.00,44.00
1488425061,1.32,28,0.03,3556.00,0.00,29.00
1488425062,1.34,26,0.03,4336.00,0.00,40.00
1488425063,1.25,31,0.03,1504.00,0.00,9.00
1488425064,1.16,22,0.03,1304.00,0.00,14.00
1488425065,1.39,37,0.04,2476.00,0.00,18.00
1488425066,1.25,39,0.04,1544.00,0.00,17.00
1488425067,1.34,25,0.04,984.00,0.00,7.00
1488425068,1.30,26,0.04,2412.00,0.00,22.00
1488425069,1.34,22,0.04,3572.00,0.00,30.00
1488425070,1.30,26,0.04,900.00,0.00,8.00
1488425071,1.20,26,0.04,1176.00,0.00,11.00
