Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488424622,1.36,17,0.00,7228.00,0.00,86.00
1488424623,1.30,16,0.00,7240.00,0.00,64.00
1488424624,1.27,17,0.01,6284.00,0.00,69.00
1488424625,1.36,16,0.01,8208.00,0.00,67.00
1488424626,1.34,17,0.01,9000.00,0.00,81.00
1488424627,1.27,17,0.01,8624.00,0.00,43.00
1488424628,1.27,17,0.01,8200.00,0.00,68.00
1488424629,1.36,18,0.01,7492.00,0.00,74.00
1488424630,1.32,16,0.01,8020.00,0.00,75.00
1488424631,1.27,16,0.01,7260.00,0.00,79.00
1488424632,1.41,17,0.01,8052.00,0.00,72.00
1488424633,1.34,17,0.01,6656.00,0.00,75.00
1488424634,1.39,17,0.01,8412.00,0.00,50.00
1488424635,1.30,16,0.02,6892.00,0.00,71.00
1488424636,1.39,17,0.01,7428.00,0.00,69.00
1488424637,1.30,16,0.02,7564.00,0.00,69.00
1488424638,1.36,17,0.02,8016.00,0.00,71.00
1488424639,1.32,17,0.02,7800.00,0.00,62.00
1488424640,1.39,17,0.02,8724.00,0.00,61.00
1488424641,1.27,17,0.02,6308.00,0.00,77.00
1488424642,1.25,16,0.02,8664.00,0.00,73.00
1488424643,1.30,17,0.02,10232.00,0.00,51.00
1488424644,1.32,17,0.02,5720.00,0.00,63.00
1488424645,1.34,17,0.02,8076.00,0.00,57.00
1488424646,1.20,17,0.02,6820.00,0.00,71.00
1488424647,1.34,17,0.03,7420.00,0.00,72.00
1488424648,1.25,17,0.03,8072.00,0.00,95.00
1488424649,1.34,16,0.03,6424.00,0.00,81.00
1488424650,1.27,17,0.03,7348.00,0.00,72.00
1488424651,1.34,16,0.03,7380.00,0.00,60.00
1488424652,1.34,16,0.03,9068.00,0.00,76.00
1488424653,1.32,16,0.03,8308.00,0.00,63.00
1488424654,1.32,17,0.03,9232.00,0.00,83.00
1488424655,1.36,17,0.03,9692.00,0.00,56.00
1488424656,1.36,16,0.03,9448.00,0.00,68.00
1488424657,1.43,16,0.03,8676.00,0.00,62.00
1488424658,1.36,18,0.03,7908.00,0.00,65.00
1488424659,1.43,16,0.03,6820.00,0.00,72.00
1488424660,1.27,16,0.03,7368.00,0.00,81.00
1488424661,1.41,17,0.04,8972.00,0.00,46.00
1488424662,1.34,16,0.04,7120.00,0.00,75.00
1488424663,1.43,16,0.04,7292.00,0.00,64.00
1488424664,1.34,16,0.04,8928.00,0.00,55.00
1488424665,1.34,17,0.04,9008.00,0.00,75.00
1488424666,1.39,17,0.04,7552.00,0.00,70.00
1488424667,0.91,18,0.19,2936.00,0.00,33.00
1488424668,2.11,16,0.20,24.00,0.00,10.00
1488424669,2.11,17,0.20,4.00,0.00,11.00
1488424670,1.93,17,0.21,24.00,0.00,1.00
1488424671,2.00,17,0.21,40.00,0.00,0.00
1488424672,1.93,17,0.21,12.00,0.00,1.00
1488424673,1.93,17,0.21,12.00,0.00,0.00
1488424674,2.00,17,0.21,20.00,0.00,0.00
1488424675,2.00,17,0.22,20.00,0.00,0.00
1488424676,1.95,17,0.22,8.00,0.00,0.00
1488424677,2.00,17,0.22,16.00,0.00,1.00
1488424678,1.95,17,0.22,20.00,0.00,0.00
1488424679,1.95,16,0.22,20.00,0.00,0.00
1488424680,1.95,17,0.23,28.00,0.00,0.00
1488424681,1.98,16,0.23,20.00,0.00,0.00
1488424682,1.93,17,0.23,20.00,0.00,0.00
1488424683,1.95,17,0.23,28.00,0.00,0.00
1488424684,1.93,16,0.23,28.00,0.00,0.00
1488424685,1.89,17,0.23,32.00,0.00,0.00
1488424686,1.95,16,0.24,28.00,0.00,0.00
1488424687,1.98,17,0.24,28.00,0.00,0.00
1488424688,1.91,17,0.24,20.00,0.00,0.00
1488424689,1.93,17,0.24,36.00,0.00,0.00
1488424690,1.91,17,0.24,32.00,0.00,0.00
1488424691,1.95,17,0.25,32.00,0.00,0.00
1488424692,1.91,17,0.25,24.00,0.00,0.00
1488424693,1.96,17,0.25,36.00,0.00,0.00
1488424694,1.98,17,0.25,28.00,0.00,0.00
1488424695,1.98,17,0.25,28.00,0.00,1.00
1488424696,1.96,16,0.26,24.00,0.00,0.00
1488424697,1.93,17,0.26,20.00,0.00,0.00
1488424698,2.02,17,0.26,12.00,0.00,0.00
1488424699,1.91,17,0.26,8.00,0.00,0.00
1488424700,1.98,16,0.26,20.00,0.00,0.00
1488424701,1.98,17,0.27,28.00,0.00,0.00
1488424702,1.91,17,0.27,20.00,0.00,0.00
1488424703,1.93,17,0.27,12.00,0.00,0.00
1488424704,1.98,17,0.27,36.00,0.00,0.00
1488424705,1.93,16,0.27,24.00,0.00,0.00
1488424706,1.98,17,0.27,28.00,0.00,0.00
1488424707,2.04,17,0.28,12.00,0.00,0.00
1488424708,2.27,16,0.28,0.00,3276.00,14.00
1488424709,2.27,16,0.28,0.00,3972.00,21.00
1488424710,2.27,16,0.28,0.00,3004.00,0.00
1488424711,2.27,16,0.28,0.00,0.00,0.00
1488424712,2.27,16,0.28,0.00,2068.00,0.00
1488424713,2.27,16,0.28,0.00,3708.00,103.00
1488424714,2.27,16,0.28,0.00,4372.00,2.00
1488424715,2.27,16,0.28,0.00,360.00,0.00
1488424716,2.27,16,0.28,0.00,0.00,0.00
1488424717,2.27,16,0.28,0.00,2196.00,0.00
1488424718,2.27,16,0.28,0.00,3748.00,37.00
1488424719,2.27,16,0.28,0.00,4448.00,5.00
1488424720,2.29,16,0.28,0.00,100.00,20.00
1488424721,2.25,16,0.28,0.00,1944.00,17.00
1488424722,2.27,16,0.28,0.00,3660.00,33.00
1488424723,2.30,16,0.28,0.00,4300.00,13.00
1488424724,2.25,16,0.28,0.00,440.00,32.00
1488424725,2.27,16,0.28,0.00,0.00,40.00
1488424726,2.27,16,0.28,0.00,2652.00,8.00
1488424727,2.27,16,0.28,0.00,3688.00,38.00
1488424728,2.27,16,0.28,0.00,3960.00,20.00
1488424729,2.27,16,0.28,0.00,0.00,31.00
1488424730,2.27,16,0.28,0.00,936.00,19.00
1488424731,2.30,16,0.28,0.00,3268.00,36.00
1488424732,2.27,16,0.28,0.00,4124.00,9.00
1488424733,2.25,16,0.28,0.00,2032.00,31.00
1488424734,2.27,16,0.28,0.00,0.00,17.00
1488424735,2.27,16,0.28,0.00,2268.00,3.00
1488424736,2.27,16,0.28,0.00,3616.00,35.00
