Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425017,1.36,16,0.01,4996.00,0.00,39.00
1488425018,1.30,18,0.01,5172.00,0.00,41.00
1488425019,1.36,17,0.01,5288.00,0.00,66.00
1488425020,1.27,17,0.01,4088.00,0.00,44.00
1488425021,1.30,18,0.01,4540.00,0.00,46.00
1488425022,1.23,18,0.01,4908.00,0.00,35.00
1488425023,1.36,16,0.01,4516.00,0.00,41.00
1488425024,1.34,16,0.01,5180.00,0.00,38.00
1488425025,1.27,16,0.01,4248.00,0.00,59.00
1488425026,1.27,18,0.01,4652.00,0.00,40.00
1488425027,1.41,16,0.01,5460.00,0.00,53.00
1488425028,1.25,16,0.01,4364.00,0.00,60.00
1488425029,1.36,17,0.01,8900.00,0.00,45.00
1488425030,1.27,18,0.02,4304.00,0.00,52.00
1488425031,1.32,17,0.01,5092.00,0.00,41.00
1488425032,1.30,17,0.02,4864.00,0.00,51.00
1488425033,1.30,17,0.02,5560.00,0.00,25.00
1488425034,1.32,16,0.02,4816.00,0.00,25.00
1488425035,1.36,18,0.02,5548.00,0.00,54.00
1488425036,1.27,18,0.02,6196.00,0.00,25.00
1488425037,1.32,18,0.02,4020.00,0.00,42.00
1488425038,1.27,17,0.02,4068.00,0.00,46.00
1488425039,1.34,17,0.02,4752.00,0.00,38.00
1488425040,1.32,18,0.02,4256.00,0.00,57.00
1488425041,1.27,17,0.02,4984.00,0.00,40.00
1488425042,1.25,17,0.02,5364.00,0.00,26.00
1488425043,1.25,17,0.02,3412.00,0.00,51.00
1488425044,1.39,18,0.03,4056.00,0.00,48.00
1488425045,1.32,18,0.03,5028.00,0.00,39.00
1488425046,1.30,17,0.03,5300.00,0.00,53.00
1488425047,1.34,18,0.03,4696.00,0.00,50.00
1488425048,1.30,18,0.03,2804.00,0.00,44.00
1488425049,1.36,18,0.03,4488.00,0.00,45.00
1488425050,1.32,16,0.03,3696.00,0.00,57.00
1488425051,1.39,17,0.03,6244.00,0.00,36.00
1488425052,1.32,18,0.03,3728.00,0.00,30.00
1488425053,1.46,16,0.03,3948.00,0.00,53.00
1488425054,1.30,18,0.03,3264.00,0.00,35.00
1488425055,1.30,18,0.03,4972.00,0.00,35.00
1488425056,1.34,17,0.03,4888.00,0.00,47.00
1488425057,1.27,18,0.04,5264.00,0.00,41.00
1488425058,1.36,18,0.04,3324.00,0.00,48.00
1488425059,1.34,17,0.04,5132.00,0.00,54.00
1488425060,1.34,16,0.04,5304.00,0.00,39.00
1488425061,1.41,16,0.04,4428.00,0.00,52.00
