Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488413975,1.18,16,0.00,12520.00,0.00,115.00
1488413976,1.25,16,0.00,11708.00,0.00,113.00
1488413977,1.18,16,0.00,11492.00,0.00,110.00
1488413978,1.27,16,0.01,11860.00,0.00,120.00
1488413979,1.20,16,0.01,11603.96,0.00,107.92
1488413980,1.25,16,0.01,11448.00,0.00,111.00
1488413981,1.23,16,0.01,12520.00,0.00,122.00
1488413982,1.25,16,0.01,12320.00,0.00,123.00
1488413983,1.27,16,0.01,11920.00,0.00,115.00
1488413984,1.23,16,0.01,11244.00,0.00,108.00
1488413985,1.18,16,0.01,12220.00,0.00,122.00
1488413986,1.16,16,0.01,11408.00,0.00,115.00
1488413987,1.27,16,0.01,12564.00,0.00,121.00
1488413988,1.23,16,0.01,12496.00,0.00,122.00
1488413989,1.20,16,0.01,11840.00,0.00,116.00
1488413990,1.23,16,0.01,11832.00,0.00,117.00
1488413991,1.27,16,0.01,11616.00,0.00,106.00
1488413992,1.23,17,0.02,11360.00,0.00,104.00
1488413993,1.18,16,0.01,10580.00,0.00,106.00
1488413994,1.18,16,0.02,11344.00,0.00,115.00
1488413995,1.16,16,0.02,12184.00,0.00,118.00
1488413996,1.14,16,0.02,12444.00,0.00,118.00
1488413997,1.14,16,0.02,11272.00,0.00,114.00
1488413998,1.25,16,0.02,11320.00,0.00,107.00
1488413999,1.25,16,0.02,11872.00,0.00,119.00
1488414000,1.23,16,0.02,11712.00,0.00,112.00
1488414001,1.27,16,0.02,12588.00,0.00,124.00
1488414002,0.84,16,0.02,7812.00,0.00,91.00
1488414003,1.16,16,0.02,11248.00,0.00,114.00
1488414004,1.20,16,0.02,12284.00,0.00,122.00
1488414005,1.23,16,0.02,11136.00,0.00,109.00
1488414006,1.20,16,0.02,11776.00,0.00,118.00
1488414007,1.18,16,0.02,11876.00,0.00,116.00
1488414008,1.18,16,0.02,11168.00,0.00,113.00
1488414009,1.11,16,0.02,11808.00,0.00,114.00
1488414010,1.23,16,0.03,11616.00,0.00,115.00
1488414011,1.23,16,0.03,11608.00,0.00,109.00
1488414012,1.18,16,0.03,12352.00,0.00,120.00
1488414013,1.18,16,0.03,11800.00,0.00,115.00
1488414014,1.20,16,0.03,11804.00,0.00,114.00
1488414015,1.32,16,0.03,11784.00,0.00,119.00
1488414016,1.14,16,0.03,11256.00,0.00,117.00
1488414017,1.25,16,0.03,11140.00,0.00,106.00
1488414018,1.23,16,0.03,13708.00,0.00,136.00
1488414019,1.30,16,0.03,11336.00,0.00,113.00
1488414020,1.16,16,0.03,12400.00,0.00,115.00
1488414021,1.27,16,0.03,12528.00,0.00,121.00
1488414022,1.20,16,0.03,13148.00,0.00,125.00
1488414023,1.20,16,0.03,11900.00,0.00,118.00
1488414024,1.20,16,0.04,11704.00,0.00,116.00
1488414025,1.25,16,0.04,11200.00,0.00,107.00
1488414026,1.27,16,0.04,13380.00,0.00,132.00
1488414027,1.14,16,0.04,12576.00,0.00,117.00
1488414028,1.36,16,0.04,12928.00,0.00,120.00
1488414029,1.23,16,0.04,11876.00,0.00,116.00
1488414030,1.27,16,0.04,11872.00,0.00,119.00
1488414031,1.16,16,0.04,11796.00,0.00,111.00
1488414032,1.25,16,0.04,12104.00,0.00,118.00
1488414033,1.77,16,0.20,736.00,28.00,13.00
1488414034,1.95,16,0.20,104.00,0.00,5.00
1488414035,1.95,16,0.21,108.00,0.00,3.00
1488414036,1.95,16,0.21,108.00,0.00,6.00
1488414037,2.00,16,0.21,112.00,0.00,5.00
1488414038,1.82,16,0.21,108.00,0.00,9.00
1488414039,1.91,16,0.22,104.00,0.00,4.00
1488414040,1.95,16,0.22,112.00,0.00,4.00
1488414041,1.95,16,0.22,112.00,0.00,5.00
1488414042,1.98,16,0.22,108.00,0.00,3.00
1488414043,1.91,16,0.22,108.00,0.00,5.00
1488414044,2.00,16,0.23,112.00,0.00,3.00
1488414045,1.98,16,0.23,112.00,0.00,4.00
1488414046,1.82,16,0.23,100.00,0.00,5.00
1488414047,1.89,16,0.23,104.00,0.00,4.00
1488414048,1.93,16,0.23,108.00,0.00,5.00
1488414049,1.91,16,0.24,108.00,0.00,4.00
1488414050,1.95,16,0.24,104.00,0.00,5.00
1488414051,1.95,16,0.24,112.00,0.00,5.00
1488414052,1.95,16,0.24,108.00,0.00,4.00
1488414053,1.93,16,0.24,104.00,0.00,4.00
1488414054,1.93,16,0.25,108.00,0.00,6.00
1488414055,1.91,16,0.25,104.00,0.00,5.00
1488414056,1.95,16,0.25,108.00,0.00,3.00
1488414057,1.98,16,0.25,108.00,0.00,4.00
1488414058,1.95,16,0.25,112.00,0.00,5.00
1488414059,1.93,16,0.26,104.00,0.00,4.00
1488414060,1.91,16,0.26,108.00,0.00,5.00
1488414061,1.96,16,0.26,104.00,0.00,5.00
1488414062,1.89,16,0.26,96.00,0.00,4.00
1488414063,1.93,16,0.26,108.00,0.00,5.00
1488414064,1.95,16,0.27,100.00,0.00,3.00
1488414065,1.91,16,0.27,108.00,0.00,5.00
1488414066,1.98,16,0.27,104.00,0.00,5.00
1488414067,1.95,16,0.27,112.00,0.00,5.00
1488414068,1.93,16,0.27,104.00,0.00,5.00
1488414069,1.93,16,0.28,112.00,0.00,4.00
1488414070,1.91,16,0.28,112.00,0.00,5.00
1488414071,2.27,16,0.28,8.00,2040.00,86.00
1488414072,2.27,16,0.28,0.00,3248.00,311.00
1488414073,2.27,16,0.28,0.00,4240.00,336.00
1488414074,2.27,16,0.28,0.00,5160.00,11.00
1488414075,2.25,16,0.28,0.00,0.00,5.00
1488414076,2.27,16,0.28,0.00,1036.00,37.00
1488414077,2.27,16,0.28,0.00,3744.00,263.00
1488414078,2.25,16,0.28,0.00,4360.00,335.00
1488414079,2.27,16,0.28,0.00,4644.00,90.00
1488414080,2.27,16,0.28,0.00,1280.00,5.00
1488414081,2.27,16,0.28,0.00,0.00,40.00
1488414082,2.30,16,0.28,0.00,2132.00,76.00
1488414083,2.25,16,0.28,0.00,3268.00,336.00
1488414084,2.27,16,0.28,0.00,4276.00,305.00
1488414085,2.25,16,0.28,0.00,5352.00,10.00
1488414086,2.29,16,0.28,2688.00,0.00,20.00
1488414087,2.25,16,0.28,3968.00,2528.00,124.00
1488414088,2.27,16,0.28,0.00,3312.00,302.00
1488414089,2.25,16,0.28,0.00,4220.00,311.00
1488414090,2.30,16,0.28,640.00,4852.00,9.00
1488414091,2.25,16,0.28,6656.00,0.00,44.00
1488414092,2.29,16,0.28,10240.00,0.00,56.00
1488414093,2.27,16,0.28,1408.00,4096.00,224.00
1488414094,2.25,16,0.28,0.00,3880.00,336.00
1488414095,2.27,16,0.28,0.00,4512.00,164.00
1488414096,2.27,16,0.28,6912.00,2380.00,21.00
1488414097,2.27,16,0.28,17280.00,0.00,36.00
1488414098,2.27,16,0.28,5888.00,2812.00,151.00
1488414099,2.25,16,0.28,0.00,3412.00,308.00
1488414100,2.27,16,0.29,0.00,4200.00,258.00
1488414101,2.30,16,0.29,2176.00,4544.00,10.00
1488414102,2.23,16,0.29,17536.00,0.00,37.00
1488414103,2.25,16,0.29,16000.00,844.00,44.00
1488414104,2.30,16,0.29,0.00,3688.00,254.00
1488414105,2.25,16,0.29,0.00,4188.00,333.00
1488414106,2.27,16,0.29,0.00,4640.00,102.00
1488414107,2.27,16,0.29,10624.00,1348.00,26.00
1488414108,2.27,16,0.29,12032.00,0.00,39.00
1488414109,2.27,16,0.29,1152.00,3948.00,203.00
1488414110,2.25,16,0.29,0.00,4048.00,335.00
1488414111,2.30,16,0.29,0.00,4292.00,204.00
1488414112,2.25,16,0.29,3968.00,3036.00,24.00
1488414113,2.27,16,0.29,6784.00,0.00,41.00
1488414114,2.30,16,0.29,1024.00,2016.00,88.00
1488414115,2.25,16,0.29,0.00,3444.00,299.00
1488414116,2.27,16,0.29,0.00,4428.00,307.00
