Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.41,18,0.01,288.00,0.00,5.00
1488425029,1.64,3,0.00,408.00,0.00,4.00
1488425030,1.48,18,0.01,624.00,0.00,12.00
1488425031,1.64,4,0.01,268.00,0.00,0.00
1488425032,1.39,17,0.01,2148.00,0.00,28.00
1488425033,1.68,19,0.01,944.00,0.00,13.00
1488425034,1.64,19,0.01,496.00,0.00,3.00
1488425035,1.66,8,0.01,912.00,0.00,0.00
1488425036,1.57,2,0.01,360.00,0.00,4.00
1488425037,1.55,17,0.01,572.00,0.00,9.00
1488425038,1.50,20,0.02,2652.00,0.00,28.00
1488425039,1.41,2,0.02,540.00,0.00,5.00
1488425040,1.70,4,0.02,500.00,0.00,1.00
1488425041,1.25,6,0.02,740.00,0.00,24.00
1488425042,1.50,16,0.02,244.00,0.00,9.00
1488425043,1.50,8,0.02,2572.00,0.00,18.00
1488425044,1.64,1,0.02,1100.00,0.00,8.00
1488425045,1.39,21,0.02,952.00,0.00,14.00
1488425046,1.61,18,0.02,364.00,0.00,4.00
1488425047,1.64,4,0.02,156.00,0.00,1.00
1488425048,1.16,16,0.02,2328.00,0.00,27.00
1488425049,1.32,16,0.03,3548.00,0.00,33.00
1488425050,1.55,18,0.03,2616.00,0.00,14.00
1488425051,1.32,16,0.03,2916.00,0.00,27.00
1488425052,1.66,17,0.03,376.00,0.00,4.00
1488425053,1.45,0,0.03,3300.00,0.00,16.00
1488425054,1.43,20,0.03,836.00,0.00,15.00
1488425055,1.30,4,0.03,2132.00,0.00,11.00
1488425056,1.66,1,0.03,1228.00,0.00,13.00
1488425057,1.50,1,0.03,0.00,0.00,1.00
1488425058,1.50,19,0.04,332.00,0.00,4.00
1488425059,1.37,3,0.04,372.00,0.00,10.00
1488425060,1.84,20,0.04,120.00,0.00,1.00
1488425061,1.50,20,0.04,896.00,0.00,13.00
1488425062,1.52,18,0.04,1300.00,0.00,5.00
