Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488416016,1.20,31,0.00,340.00,0.00,4.00
1488416017,1.25,33,0.00,1132.67,0.00,12.87
1488416018,1.25,32,0.00,652.00,0.00,9.00
1488416019,1.21,36,0.01,3096.00,0.00,28.00
1488416020,1.18,42,0.01,1984.00,0.00,24.00
1488416021,1.27,26,0.01,876.00,0.00,8.00
1488416022,1.23,25,0.01,1452.00,0.00,13.00
1488416023,1.18,26,0.01,1988.00,0.00,14.00
1488416024,1.14,30,0.01,2200.00,0.00,17.00
1488416025,1.34,33,0.01,5516.00,0.00,43.00
1488416026,1.25,22,0.01,3048.00,0.00,29.00
1488416027,1.27,40,0.01,1304.00,0.00,11.00
1488416028,1.34,25,0.01,1596.00,0.00,13.00
1488416029,1.18,30,0.01,1760.00,0.00,18.00
1488416030,1.16,35,0.01,608.00,0.00,6.00
1488416031,1.32,39,0.01,1260.00,0.00,13.00
1488416032,1.23,43,0.01,1904.00,0.00,16.00
1488416033,1.16,23,0.01,1960.00,0.00,15.00
1488416034,1.21,27,0.02,112.00,0.00,1.00
1488416035,1.25,31,0.02,1868.00,0.00,18.00
1488416036,1.11,33,0.02,2028.00,0.00,21.00
1488416037,1.16,36,0.02,632.00,0.00,5.00
1488416038,1.34,41,0.02,664.00,0.00,5.00
1488416039,1.21,24,0.02,1548.00,0.00,19.00
1488416040,1.21,32,0.02,2124.00,0.00,17.00
1488416041,1.25,38,0.02,628.00,0.00,9.00
1488416042,1.23,26,0.02,968.00,0.00,7.00
1488416043,1.32,30,0.02,1324.00,0.00,13.00
1488416044,1.27,29,0.02,1576.00,0.00,13.00
1488416045,1.23,32,0.02,468.00,0.00,6.00
1488416046,1.25,38,0.02,2052.00,0.00,17.00
1488416047,1.18,22,0.02,380.00,0.00,5.00
1488416048,1.25,26,0.03,1140.00,0.00,10.00
1488416049,1.21,28,0.03,1464.00,0.00,15.00
1488416050,1.25,30,0.03,472.00,0.00,4.00
1488416051,1.25,30,0.03,832.00,0.00,6.00
1488416052,1.32,33,0.03,384.00,0.00,3.00
1488416053,1.27,35,0.03,1300.00,0.00,15.00
1488416054,1.11,35,0.03,1496.00,0.00,12.00
1488416055,1.14,38,0.03,1396.00,0.00,13.00
1488416056,1.23,23,0.03,1024.00,0.00,7.00
1488416057,1.23,43,0.03,596.00,0.00,5.00
1488416058,1.21,40,0.03,1084.00,0.00,14.00
1488416059,1.34,38,0.03,1584.00,0.00,16.00
1488416060,1.37,42,0.03,320.00,0.00,5.00
1488416061,1.23,23,0.03,2416.00,0.00,20.00
1488416062,1.27,24,0.03,2140.00,0.00,22.00
1488416063,1.21,22,0.03,2064.00,0.00,16.00
1488416064,1.23,26,0.04,1216.00,0.00,10.00
1488416065,1.30,23,0.04,1708.00,0.00,21.00
