Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425016,1.18,0,0.00,1916.00,0.00,9.00
1488425017,1.25,19,0.00,780.00,0.00,23.00
1488425018,1.11,18,0.01,1520.00,0.00,27.00
1488425019,1.32,18,0.01,2392.00,0.00,24.00
1488425020,1.20,18,0.01,1084.00,0.00,2.00
1488425021,1.25,17,0.01,1264.00,0.00,17.00
1488425022,1.30,20,0.01,2408.00,0.00,17.00
1488425023,1.27,16,0.01,584.00,0.00,16.00
1488425024,1.25,19,0.01,892.00,0.00,12.00
1488425025,1.32,16,0.01,488.00,0.00,14.00
1488425026,1.23,18,0.01,1296.00,0.00,17.00
1488425027,1.20,18,0.01,2884.00,0.00,37.00
1488425028,1.30,1,0.01,2404.00,0.00,31.00
1488425029,1.14,17,0.01,1464.00,0.00,18.00
1488425030,1.37,18,0.01,832.00,0.00,3.00
1488425031,1.20,18,0.01,2188.00,0.00,3.00
1488425032,1.23,17,0.02,2140.00,0.00,22.00
1488425033,1.18,1,0.01,1428.00,0.00,13.00
1488425034,1.21,20,0.02,1828.00,0.00,7.00
1488425035,1.25,16,0.02,1652.00,0.00,12.00
1488425036,1.14,19,0.02,1752.00,0.00,24.00
1488425037,1.11,0,0.02,1452.00,0.00,16.00
1488425038,1.21,19,0.02,3348.00,0.00,14.00
1488425039,1.18,16,0.02,2528.00,0.00,12.00
1488425040,1.34,3,0.02,2516.00,0.00,25.00
1488425041,1.25,17,0.02,1764.00,0.00,19.00
1488425042,1.07,16,0.02,2128.00,0.00,15.00
1488425043,1.25,18,0.02,2308.00,0.00,25.00
1488425044,1.18,0,0.02,1680.00,0.00,21.00
1488425045,1.30,0,0.02,1188.00,0.00,12.00
1488425046,1.14,1,0.02,1556.00,0.00,26.00
1488425047,1.25,16,0.02,1540.00,0.00,10.00
1488425048,1.30,21,0.03,2080.00,0.00,21.00
1488425049,1.32,19,0.03,2472.00,0.00,31.00
1488425050,1.16,18,0.03,2824.00,0.00,24.00
1488425051,1.30,17,0.03,2276.00,0.00,19.00
1488425052,1.30,18,0.03,1280.00,0.00,16.00
1488425053,1.25,20,0.03,2076.00,0.00,23.00
1488425054,1.27,18,0.03,1456.00,0.00,14.00
1488425055,1.16,18,0.03,672.00,0.00,4.00
1488425056,1.23,17,0.03,3520.00,0.00,26.00
1488425057,1.14,17,0.03,1092.00,0.00,11.00
1488425058,1.21,16,0.03,1260.00,0.00,16.00
1488425059,1.34,17,0.03,2196.00,0.00,15.00
1488425060,1.27,17,0.03,3064.00,0.00,23.00
1488425061,1.25,18,0.03,2840.00,0.00,32.00
1488425062,1.25,16,0.04,2136.00,0.00,15.00
1488425063,1.25,0,0.04,1644.00,0.00,37.00
1488425064,1.23,16,0.04,1504.00,0.00,23.00
1488425065,1.25,18,0.04,704.00,0.00,3.00
1488425066,1.27,19,0.04,4632.00,0.00,16.00
1488425067,1.25,16,0.04,1944.00,0.00,10.00
1488425068,1.23,18,0.04,916.00,0.00,20.00
1488425069,1.34,19,0.05,836.00,0.00,9.00
