Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425019,1.32,24,0.00,2708.00,0.00,25.00
1488425020,1.32,22,0.01,3864.00,0.00,30.00
1488425021,1.23,30,0.00,1976.00,0.00,21.00
1488425022,1.30,37,0.01,1772.00,0.00,18.00
1488425023,1.23,43,0.01,3284.00,0.00,31.00
1488425024,1.25,23,0.01,4492.00,0.00,35.00
1488425025,1.23,26,0.01,2532.00,0.00,20.00
1488425026,1.23,24,0.01,5460.00,0.00,43.00
1488425027,1.39,31,0.01,1852.00,0.00,17.00
1488425028,1.27,35,0.01,2136.00,0.00,16.00
1488425029,1.36,22,0.01,2156.00,0.00,19.00
1488425030,1.32,27,0.01,2112.00,0.00,17.00
1488425031,1.36,22,0.01,2468.00,0.00,22.00
1488425032,1.18,28,0.01,3504.00,0.00,26.00
1488425033,1.23,35,0.01,3200.00,0.00,26.00
1488425034,1.34,36,0.01,2236.00,0.00,20.00
1488425035,1.41,39,0.01,840.00,0.00,7.00
1488425036,1.25,39,0.02,720.00,0.00,4.00
1488425037,1.16,40,0.02,4504.00,0.00,36.00
1488425038,1.27,43,0.02,3748.00,0.00,39.00
1488425039,1.32,23,0.02,1652.00,0.00,12.00
1488425040,1.25,25,0.02,1668.00,0.00,13.00
1488425041,1.41,30,0.02,3356.00,0.00,33.00
1488425042,1.16,29,0.02,2216.00,0.00,22.00
1488425043,1.27,34,0.02,3024.00,0.00,25.00
1488425044,1.25,37,0.02,628.00,0.00,6.00
1488425045,1.25,42,0.02,3956.00,0.00,35.00
1488425046,1.36,23,0.02,1780.00,0.00,17.00
1488425047,1.32,22,0.02,996.00,0.00,9.00
1488425048,1.30,32,0.02,3808.00,0.00,36.00
1488425049,1.30,33,0.03,2212.00,0.00,25.00
1488425050,1.25,37,0.02,1516.00,0.00,9.00
1488425051,1.25,25,0.03,1040.00,0.00,18.00
1488425052,1.21,28,0.03,5180.00,0.00,38.00
1488425053,1.30,29,0.03,3536.00,0.00,34.00
1488425054,1.25,33,0.03,1796.00,0.00,16.00
1488425055,1.32,25,0.03,2056.00,0.00,13.00
1488425056,1.23,27,0.03,2900.00,0.00,21.00
1488425057,1.23,30,0.03,1980.00,0.00,14.00
1488425058,1.25,37,0.03,2864.00,0.00,22.00
1488425059,1.34,43,0.03,824.00,0.00,8.00
1488425060,1.34,27,0.03,896.00,0.00,10.00
1488425061,1.27,26,0.03,3348.00,0.00,28.00
1488425062,1.45,28,0.03,1504.00,0.00,13.00
1488425063,1.23,28,0.03,2572.00,0.00,20.00
1488425064,1.11,33,0.03,2488.00,0.00,23.00
1488425065,1.34,35,0.03,1716.00,0.00,16.00
1488425066,1.32,22,0.04,1220.00,0.00,10.00
1488425067,1.27,24,0.04,3792.00,0.00,36.00
1488425068,1.27,27,0.04,4052.00,0.00,30.00
1488425069,1.36,23,0.04,1840.00,0.00,20.00
1488425070,1.25,25,0.04,1136.00,0.00,12.00
1488425071,1.25,29,0.04,1552.00,0.00,13.00
