Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.32,20,0.01,416.00,0.00,17.00
1488425029,1.59,16,0.01,816.00,0.00,10.00
1488425030,1.55,16,0.01,1856.00,0.00,9.00
1488425031,1.62,20,0.01,4.00,0.00,0.00
1488425032,1.48,20,0.01,1396.00,0.00,11.00
1488425033,1.84,4,0.01,636.00,0.00,4.00
1488425034,1.68,2,0.01,728.00,0.00,0.00
1488425035,1.55,0,0.01,1784.00,0.00,15.00
1488425036,1.61,0,0.01,0.00,0.00,1.00
1488425037,1.57,16,0.01,520.00,0.00,8.00
1488425038,1.48,17,0.02,4680.00,0.00,48.00
1488425039,1.23,16,0.02,3788.00,0.00,25.00
1488425040,1.45,17,0.02,3496.00,0.00,52.00
1488425041,1.32,16,0.02,1184.00,0.00,26.00
1488425042,1.43,21,0.02,1524.00,0.00,19.00
1488425043,1.53,21,0.02,128.00,0.00,0.00
1488425044,1.46,16,0.02,2900.00,0.00,13.00
1488425045,1.39,19,0.02,2020.00,0.00,8.00
1488425046,1.66,19,0.02,0.00,0.00,1.00
1488425047,1.36,17,0.02,3572.00,0.00,43.00
1488425048,1.11,2,0.03,5248.00,0.00,30.00
1488425049,1.57,2,0.03,0.00,0.00,0.00
1488425050,1.45,17,0.03,1772.00,0.00,37.00
1488425051,1.55,19,0.03,164.00,0.00,1.00
1488425052,1.55,18,0.03,1872.00,0.00,12.00
1488425053,1.50,16,0.03,3072.00,0.00,24.00
1488425054,1.52,1,0.03,1624.00,0.00,12.00
1488425055,1.30,17,0.03,852.00,0.00,8.00
1488425056,1.46,2,0.03,2280.00,0.00,21.00
1488425057,1.52,20,0.03,928.00,0.00,3.00
1488425058,1.37,16,0.03,2864.00,0.00,17.00
1488425059,1.41,15,0.04,4176.00,0.00,30.00
1488425060,1.71,16,0.04,340.00,0.00,6.00
1488425061,1.66,16,0.04,388.00,0.00,12.00
1488425062,1.41,16,0.04,3220.00,0.00,27.00
