Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425068,1.29,30,0.00,1108.91,0.00,11.88
1488425069,1.50,22,0.01,812.00,0.00,9.00
1488425070,1.71,28,0.01,0.00,0.00,1.00
1488425071,1.68,30,0.01,0.00,0.00,2.00
1488425072,1.52,27,0.01,1292.00,0.00,8.00
1488425073,1.32,26,0.01,4520.00,0.00,29.00
1488425074,1.64,40,0.01,2008.00,0.00,16.00
1488425075,1.71,36,0.01,1144.00,0.00,8.00
1488425076,1.55,42,0.01,1420.00,0.00,13.00
1488425077,1.25,25,0.01,3340.00,0.00,27.00
1488425078,1.59,26,0.01,924.00,0.00,7.00
1488425079,1.57,24,0.02,576.00,0.00,5.00
1488425080,1.46,33,0.02,3400.00,0.00,32.00
1488425081,1.23,27,0.02,3272.00,0.00,23.00
1488425082,1.46,27,0.02,0.00,0.00,1.00
1488425083,1.48,27,0.02,0.00,0.00,2.00
1488425084,1.57,40,0.02,1200.00,0.00,13.00
1488425085,1.46,27,0.02,576.00,0.00,6.00
1488425086,1.36,30,0.02,5264.00,0.00,45.00
1488425087,1.59,24,0.02,368.00,0.00,3.00
1488425088,1.52,41,0.02,1848.00,0.00,15.00
1488425089,1.61,41,0.03,128.00,0.00,2.00
1488425090,1.57,27,0.03,204.00,0.00,3.00
1488425091,1.52,31,0.03,1472.00,0.00,13.00
1488425092,1.53,37,0.03,1140.00,0.00,3.00
1488425093,1.48,22,0.03,128.00,0.00,3.00
1488425094,1.68,41,0.03,456.00,0.00,3.00
1488425095,1.43,40,0.03,3332.00,0.00,26.00
1488425096,1.87,24,0.03,984.00,0.00,6.00
1488425097,1.50,40,0.03,152.00,0.00,2.00
1488425098,1.59,41,0.04,72.00,0.00,1.00
1488425099,1.55,43,0.04,136.00,0.00,1.00
1488425100,1.61,43,0.04,56.00,0.00,1.00
1488425101,1.66,22,0.04,4.00,0.00,2.00
1488425102,1.61,25,0.04,472.00,0.00,6.00
1488425103,1.89,23,0.20,0.00,0.00,1.00
1488425104,2.18,23,0.20,0.00,0.00,1.00
1488425105,2.02,23,0.20,0.00,0.00,0.00
1488425106,2.00,23,0.21,0.00,0.00,0.00
1488425107,2.07,23,0.21,0.00,0.00,0.00
1488425108,1.96,23,0.21,0.00,0.00,0.00
1488425109,2.07,23,0.21,0.00,0.00,0.00
1488425110,2.00,23,0.21,0.00,0.00,0.00
1488425111,2.00,23,0.22,0.00,0.00,0.00
1488425112,2.09,23,0.22,0.00,0.00,2.00
1488425113,2.09,23,0.22,0.00,0.00,0.00
1488425114,2.05,23,0.22,0.00,0.00,1.00
1488425115,2.07,23,0.22,0.00,0.00,0.00
1488425116,2.07,23,0.22,0.00,0.00,1.00
1488425117,2.07,23,0.22,0.00,0.00,0.00
1488425118,2.11,23,0.23,0.00,0.00,1.00
1488425119,2.05,23,0.23,0.00,0.00,0.00
1488425120,2.05,23,0.23,0.00,0.00,0.00
1488425121,2.05,23,0.23,0.00,0.00,0.00
1488425122,2.07,23,0.23,0.00,0.00,0.00
1488425123,2.00,23,0.23,0.00,0.00,0.00
1488425124,2.12,23,0.23,0.00,0.00,0.00
1488425125,2.09,23,0.23,0.00,0.00,0.00
1488425126,2.07,23,0.24,0.00,0.00,0.00
1488425127,2.05,23,0.24,0.00,0.00,2.00
1488425128,2.07,23,0.24,0.00,0.00,0.00
1488425129,2.11,23,0.24,0.00,0.00,2.00
1488425130,2.09,23,0.24,0.00,0.00,1.00
1488425131,2.07,23,0.24,0.00,0.00,1.00
1488425132,2.02,23,0.24,0.00,0.00,0.00
1488425133,2.07,23,0.25,0.00,0.00,1.00
1488425134,2.09,23,0.25,0.00,0.00,0.00
1488425135,2.07,23,0.25,0.00,0.00,1.00
1488425136,2.23,24,0.25,0.00,0.00,0.00
1488425137,2.18,24,0.25,0.00,0.00,0.00
1488425138,2.07,24,0.26,0.00,0.00,1.00
1488425139,2.07,24,0.26,0.00,0.00,0.00
1488425140,2.05,24,0.26,0.00,0.00,1.00
1488425141,2.11,24,0.26,0.00,0.00,0.00
1488425142,2.05,24,0.26,0.00,0.00,0.00
1488425143,2.09,24,0.26,0.00,0.00,0.00
1488425144,2.09,24,0.26,0.00,0.00,0.00
1488425145,2.07,24,0.27,0.00,0.00,0.00
1488425146,2.07,24,0.27,0.00,0.00,0.00
1488425147,2.04,24,0.27,0.00,0.00,0.00
1488425148,2.05,24,0.27,0.00,0.00,0.00
1488425149,2.05,24,0.27,0.00,0.00,0.00
1488425150,2.07,24,0.27,0.00,0.00,0.00
1488425151,2.05,24,0.27,0.00,0.00,0.00
1488425152,2.11,24,0.28,0.00,0.00,0.00
1488425153,2.27,24,0.28,0.00,2292.00,0.00
1488425154,2.25,24,0.28,0.00,3052.00,31.00
1488425155,2.27,24,0.28,0.00,2980.00,12.00
1488425156,2.30,24,0.28,0.00,1928.00,0.00
1488425157,2.25,24,0.28,0.00,0.00,0.00
1488425158,2.30,24,0.28,0.00,1016.00,0.00
1488425159,2.27,24,0.28,0.00,2432.00,20.00
1488425160,2.27,24,0.28,0.00,3052.00,19.00
1488425161,2.25,24,0.28,0.00,3964.00,4.00
1488425162,2.29,24,0.28,0.00,0.00,0.00
1488425163,2.27,24,0.28,0.00,0.00,0.00
1488425164,2.25,24,0.28,0.00,460.00,0.00
1488425165,2.29,24,0.28,0.00,2664.00,4.00
1488425166,2.25,24,0.28,0.00,3168.00,29.00
1488425167,2.27,24,0.28,0.00,3648.00,12.00
1488425168,2.27,24,0.28,0.00,540.00,0.00
1488425169,2.30,24,0.28,0.00,272.00,0.00
1488425170,2.25,24,0.28,0.00,2788.00,0.00
1488425171,2.27,24,0.28,0.00,3100.00,31.00
1488425172,2.27,24,0.28,0.00,3580.00,13.00
1488425173,2.27,24,0.28,0.00,604.00,0.00
1488425174,2.27,24,0.28,0.00,0.00,0.00
1488425175,2.30,24,0.28,0.00,884.00,0.00
1488425176,2.25,24,0.28,0.00,2400.00,11.00
1488425177,2.27,24,0.28,0.00,3076.00,23.00
1488425178,2.27,24,0.28,0.00,3940.00,3.00
1488425179,2.27,24,0.28,0.00,0.00,0.00
1488425180,2.29,24,0.28,0.00,0.00,0.00
1488425181,2.25,24,0.28,0.00,1844.00,0.00
1488425182,2.27,24,0.28,0.00,2840.00,27.00
1488425183,2.27,24,0.28,0.00,3216.00,14.00
1488425184,2.27,24,0.28,0.00,2460.00,1.00
1488425185,2.27,24,0.28,0.00,0.00,1.00
1488425186,2.27,24,0.28,0.00,0.00,1.00
1488425187,2.27,24,0.28,0.00,2844.00,1.00
1488425188,2.27,24,0.28,0.00,3040.00,29.00
1488425189,2.27,24,0.28,0.00,3552.00,12.00
1488425190,2.27,24,0.28,0.00,736.00,1.00
1488425191,2.27,24,0.28,0.00,0.00,1.00
1488425192,2.27,24,0.28,0.00,1624.00,1.00
1488425193,2.30,24,0.28,0.00,2992.00,31.00
1488425194,2.25,24,0.28,0.00,3212.00,15.00
1488425195,2.27,24,0.28,0.00,3040.00,0.00
1488425196,2.27,24,0.28,0.00,0.00,0.00
1488425197,2.27,24,0.28,0.00,0.00,0.00
1488425198,2.27,24,0.28,0.00,2208.00,0.00
1488425199,2.27,24,0.28,0.00,3224.00,27.00
1488425200,2.27,24,0.28,0.00,3152.00,12.00
1488425201,2.27,24,0.28,0.00,2116.00,0.00
1488425202,2.27,24,0.28,0.00,0.00,0.00
1488425203,2.27,24,0.28,0.00,580.00,0.00
1488425204,2.27,24,0.28,0.00,2728.00,10.00
1488425205,2.27,24,0.28,0.00,3368.00,20.00
1488425206,2.27,24,0.28,0.00,3848.00,12.00
1488425207,2.27,24,0.28,0.00,412.00,0.00
1488425208,2.27,24,0.28,0.00,0.00,0.00
1488425209,2.27,24,0.28,0.00,1684.00,0.00
1488425210,2.27,24,0.28,0.00,2800.00,29.00
1488425211,2.27,24,0.28,0.00,3204.00,14.00
1488425212,2.27,24,0.28,0.00,2628.00,0.00
1488425213,2.27,24,0.28,0.00,0.00,0.00
1488425214,2.27,24,0.28,0.00,16.00,0.00
1488425215,2.27,24,0.28,0.00,2940.00,0.00
1488425216,2.27,24,0.28,0.00,3028.00,27.00
1488425217,2.27,24,0.28,0.00,3556.00,9.00
1488425218,2.27,24,0.28,0.00,656.00,0.00
1488425219,2.27,24,0.28,0.00,0.00,0.00
1488425220,2.27,24,0.28,0.00,1428.00,0.00
1488425221,2.27,24,0.28,0.00,2668.00,20.00
1488425222,2.27,24,0.28,0.00,3184.00,15.00
1488425223,2.27,24,0.28,0.00,3280.00,0.00
1488425224,2.27,24,0.28,0.00,0.00,0.00
1488425225,2.27,24,0.28,0.00,0.00,0.00
1488425226,1.50,24,0.28,0.00,1500.00,0.00
1488425227,2.27,24,0.28,0.00,2464.00,27.00
1488425228,2.29,24,0.28,0.00,3084.00,12.00
1488425229,2.27,24,0.28,0.00,3396.00,0.00
1488425230,2.27,24,0.28,0.00,0.00,0.00
1488425231,2.25,24,0.28,0.00,0.00,0.00
1488425232,2.30,24,0.28,0.00,2148.00,0.00
1488425233,2.27,24,0.28,0.00,3136.00,31.00
1488425234,2.27,24,0.28,0.00,3100.00,16.00
1488425235,2.27,24,0.28,0.00,2288.00,1.00
1488425236,2.27,24,0.28,0.00,0.00,0.00
1488425237,2.27,24,0.28,0.00,4.00,0.00
1488425238,2.25,24,0.28,0.00,2852.00,0.00
1488425239,2.29,24,0.28,0.00,3312.00,30.00
1488425240,2.25,35,0.28,0.00,3144.00,12.00
1488425241,2.27,35,0.28,0.00,1492.00,0.00
1488425242,2.25,35,0.28,0.00,0.00,0.00
1488425243,2.27,35,0.28,0.00,840.00,0.00
1488425244,2.30,35,0.28,0.00,2476.00,16.00
1488425245,2.25,35,0.28,0.00,3088.00,21.00
1488425246,2.27,35,0.28,0.00,3936.00,8.00
1488425247,2.30,35,0.28,0.00,0.00,0.00
1488425248,2.25,35,0.28,0.00,0.00,0.00
1488425249,2.27,35,0.28,0.00,1944.00,0.00
1488425250,2.27,35,0.28,0.00,3000.00,29.00
1488425251,2.27,35,0.28,0.00,3204.00,13.00
1488425252,2.27,35,0.28,0.00,2340.59,0.00
1488425253,2.27,35,0.28,0.00,0.00,0.00
1488425254,2.27,35,0.28,0.00,472.00,0.00
1488425255,2.27,35,0.28,0.00,2624.00,7.00
1488425256,2.27,35,0.28,0.00,3072.00,27.00
1488425257,2.27,35,0.28,0.00,3812.00,11.00
1488425258,2.27,35,0.28,0.00,108.00,0.00
1488425259,2.27,35,0.28,0.00,0.00,0.00
1488425260,2.27,39,0.28,0.00,1404.00,0.00
1488425261,2.27,39,0.28,0.00,2344.00,30.00
1488425262,2.27,39,0.28,0.00,3224.00,13.00
1488425263,2.27,39,0.28,0.00,3372.00,0.00
1488425264,2.27,39,0.28,0.00,0.00,0.00
1488425265,2.27,39,0.28,0.00,0.00,1.00
1488425266,2.27,39,0.28,0.00,2544.00,1.00
1488425267,2.27,39,0.28,0.00,3368.00,32.00
1488425268,2.27,39,0.28,0.00,3500.00,13.00
1488425269,2.27,39,0.28,0.00,1328.00,0.00
1488425270,2.27,39,0.28,0.00,0.00,0.00
1488425271,2.27,39,0.28,0.00,888.00,0.00
1488425272,2.27,39,0.28,0.00,2444.00,22.00
1488425273,2.27,39,0.28,0.00,3088.00,18.00
1488425274,2.27,39,0.28,0.00,3932.00,6.00
1488425275,2.27,39,0.28,0.00,0.00,0.00
1488425276,2.25,39,0.28,0.00,0.00,0.00
1488425277,2.30,39,0.28,0.00,1864.00,0.00
1488425278,2.27,39,0.28,0.00,2892.00,30.00
1488425279,2.27,39,0.28,0.00,3244.00,11.00
1488425280,2.27,39,0.28,0.00,2516.00,0.00
1488425281,2.27,39,0.28,0.00,0.00,0.00
1488425282,2.27,39,0.28,0.00,452.00,0.00
1488425283,2.27,39,0.28,0.00,2596.00,10.00
1488425284,2.27,39,0.28,0.00,3312.00,25.00
1488425285,2.27,39,0.28,0.00,3824.00,12.00
1488425286,2.25,39,0.28,0.00,156.00,0.00
1488425287,2.27,39,0.28,0.00,0.00,0.00
1488425288,2.29,39,0.28,0.00,1700.00,0.00
1488425289,2.27,39,0.28,0.00,2856.00,33.00
1488425290,2.27,39,0.28,0.00,3208.00,11.00
1488425291,2.27,39,0.28,0.00,2808.00,0.00
1488425292,2.27,39,0.28,0.00,0.00,0.00
1488425293,2.25,39,0.28,0.00,88.00,0.00
1488425294,2.29,39,0.28,0.00,2820.00,1.00
1488425295,2.27,39,0.28,0.00,3296.00,31.00
1488425296,2.25,39,0.28,0.00,3652.00,11.00
1488425297,2.30,39,0.28,0.00,568.00,0.00
1488425298,2.27,39,0.28,0.00,0.00,0.00
1488425299,2.27,39,0.28,0.00,1408.00,0.00
1488425300,2.27,39,0.28,0.00,2676.00,31.00
1488425301,2.11,39,0.28,0.00,2816.00,12.00
1488425302,2.30,39,0.28,0.00,3604.00,0.00
1488425303,2.25,39,0.28,0.00,0.00,0.00
1488425304,2.27,39,0.28,0.00,0.00,0.00
1488425305,2.30,39,0.28,0.00,1956.00,0.00
1488425306,2.18,39,0.28,0.00,2828.00,31.00
1488425307,2.25,39,0.28,0.00,3248.00,14.00
1488425308,2.30,39,0.28,0.00,2480.00,0.00
1488425309,2.25,39,0.28,0.00,0.00,0.00
1488425310,2.27,39,0.28,0.00,0.00,0.00
1488425311,1.68,39,0.28,0.00,1932.00,0.00
1488425312,2.27,39,0.28,0.00,3144.00,30.00
1488425313,2.27,39,0.28,0.00,3280.00,13.00
1488425314,2.27,39,0.28,0.00,1960.00,0.00
1488425315,2.29,39,0.28,0.00,0.00,0.00
1488425316,2.25,39,0.28,0.00,0.00,0.00
1488425317,2.27,39,0.28,0.00,2444.00,0.00
1488425318,2.30,39,0.28,0.00,4296.00,27.00
1488425319,2.25,39,0.28,0.00,3444.00,10.00
1488425320,2.27,39,0.28,0.00,2424.00,1.00
1488425321,2.27,39,0.28,0.00,0.00,1.00
1488425322,2.27,39,0.28,0.00,0.00,1.00
1488425323,2.27,39,0.28,0.00,2816.00,1.00
1488425324,2.27,39,0.28,0.00,3644.00,31.00
1488425325,2.27,39,0.28,0.00,3652.00,11.00
1488425326,2.27,39,0.28,0.00,808.00,1.00
1488425327,2.27,39,0.28,0.00,0.00,1.00
1488425328,2.30,39,0.28,0.00,1452.00,1.00
1488425329,2.25,39,0.28,0.00,2752.00,33.00
1488425330,2.27,39,0.28,0.00,3184.00,12.00
1488425331,2.30,39,0.28,0.00,3064.00,1.00
1488425332,2.25,39,0.28,0.00,0.00,1.00
1488425333,2.27,39,0.28,0.00,0.00,1.00
1488425334,2.27,39,0.28,0.00,2508.00,0.00
1488425335,2.27,39,0.28,0.00,3388.00,33.00
1488425336,2.00,39,0.28,0.00,2804.00,11.00
1488425337,2.27,39,0.28,0.00,1980.00,0.00
1488425338,2.27,39,0.28,0.00,0.00,1.00
1488425339,2.27,39,0.28,0.00,0.00,1.00
