Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488416016,1.18,18,0.00,1296.00,0.00,6.00
1488416017,1.27,17,0.00,946.53,0.00,11.88
1488416018,1.23,17,0.00,1520.00,0.00,15.00
1488416019,1.27,0,0.01,656.00,0.00,6.00
1488416020,1.16,19,0.01,1908.00,0.00,35.00
1488416021,1.20,16,0.01,1828.00,0.00,11.00
1488416022,1.27,19,0.01,1576.00,0.00,22.00
1488416023,1.30,21,0.01,2332.00,0.00,34.00
1488416024,1.16,16,0.01,3360.00,0.00,17.00
1488416025,1.46,16,0.01,1404.00,0.00,5.00
1488416026,1.34,18,0.01,868.00,0.00,15.00
1488416027,1.23,16,0.01,996.00,0.00,10.00
1488416028,1.34,0,0.01,1476.00,0.00,28.00
1488416029,1.07,16,0.01,2276.00,0.00,17.00
1488416030,1.23,19,0.01,676.00,0.00,7.00
1488416031,1.25,16,0.01,2016.00,0.00,31.00
1488416032,1.32,16,0.02,1556.00,0.00,27.00
1488416033,1.20,17,0.01,1168.00,0.00,15.00
1488416034,1.09,16,0.02,2020.00,0.00,16.00
1488416035,1.25,19,0.02,1772.00,0.00,19.00
1488416036,1.09,19,0.02,756.00,0.00,25.00
1488416037,1.09,16,0.02,2760.00,0.00,22.00
1488416038,1.21,18,0.02,1304.00,0.00,16.00
1488416039,1.25,0,0.02,552.00,0.00,4.00
1488416040,1.30,16,0.02,252.00,0.00,3.00
1488416041,1.20,16,0.02,1280.00,0.00,37.00
1488416042,1.27,21,0.02,1024.00,0.00,12.00
1488416043,1.18,19,0.02,2948.00,0.00,28.00
1488416044,1.21,17,0.02,1292.00,0.00,5.00
1488416045,1.21,0,0.02,1908.00,0.00,14.00
1488416046,1.34,2,0.03,484.00,0.00,10.00
1488416047,1.18,18,0.02,1976.00,0.00,14.00
1488416048,1.21,0,0.03,2384.00,0.00,32.00
1488416049,1.23,0,0.03,532.00,0.00,14.00
1488416050,1.20,17,0.03,1256.00,0.00,23.00
1488416051,1.25,16,0.03,1400.00,0.00,13.00
1488416052,1.20,17,0.03,3196.00,0.00,28.00
1488416053,1.25,17,0.03,2732.00,0.00,11.00
1488416054,1.23,19,0.03,1496.00,0.00,16.00
1488416055,1.25,18,0.03,1172.00,0.00,11.00
1488416056,1.25,0,0.03,1796.00,0.00,17.00
1488416057,1.18,18,0.03,1072.00,0.00,9.00
1488416058,1.16,17,0.03,2280.00,0.00,23.00
1488416059,1.27,19,0.03,1200.00,0.00,11.00
1488416060,1.27,18,0.03,2136.00,0.00,23.00
1488416061,1.34,19,0.03,452.00,0.00,14.00
1488416062,1.27,0,0.03,1524.00,0.00,4.00
1488416063,1.25,15,0.04,1248.00,0.00,10.00
1488416064,1.23,17,0.04,2184.00,0.00,12.00
1488416065,1.27,17,0.04,1192.00,0.00,12.00
1488416066,1.25,19,0.04,2140.00,0.00,34.00
1488416067,1.18,17,0.04,2204.00,0.00,19.00
1488416068,1.18,17,0.04,1100.00,0.00,16.00
1488416069,1.18,17,0.04,3140.00,0.00,17.00
1488416070,1.93,20,0.20,64.00,4.00,1.00
1488416071,1.95,19,0.20,44.00,0.00,5.00
1488416072,2.25,19,0.21,0.00,0.00,0.00
1488416073,2.20,19,0.21,0.00,0.00,0.00
1488416074,2.00,17,0.21,16.00,0.00,2.00
1488416075,1.98,16,0.21,8.00,0.00,1.00
1488416076,2.07,16,0.21,0.00,0.00,4.00
1488416077,2.14,17,0.21,0.00,0.00,3.00
1488416078,2.25,0,0.22,0.00,0.00,0.00
1488416079,2.27,0,0.22,0.00,0.00,2.00
1488416080,2.07,16,0.22,8.00,0.00,6.00
1488416081,2.05,16,0.22,0.00,0.00,3.00
1488416082,2.02,16,0.22,0.00,0.00,5.00
1488416083,2.02,16,0.22,0.00,0.00,4.00
1488416084,2.23,0,0.23,0.00,0.00,3.00
1488416085,2.16,0,0.23,0.00,0.00,2.00
1488416086,1.89,16,0.23,28.00,0.00,5.00
1488416087,1.95,16,0.23,40.00,0.00,4.00
1488416088,2.07,17,0.24,32.00,0.00,3.00
1488416089,1.98,17,0.24,40.00,0.00,2.00
1488416090,1.93,17,0.24,16.00,0.00,1.00
1488416091,1.98,17,0.24,16.00,0.00,0.00
1488416092,1.98,16,0.24,28.00,0.00,2.00
1488416093,2.02,16,0.24,36.00,0.00,4.00
1488416094,2.27,1,0.24,0.00,0.00,1.00
1488416095,2.05,17,0.25,8.00,0.00,0.00
1488416096,1.98,17,0.25,44.00,0.00,2.00
1488416097,2.00,16,0.25,16.00,0.00,10.00
1488416098,2.25,1,0.25,0.00,0.00,2.00
1488416099,2.14,17,0.25,24.00,0.00,2.00
1488416100,2.02,16,0.25,72.00,0.00,3.00
1488416101,2.04,19,0.26,48.00,0.00,3.00
1488416102,2.27,19,0.26,0.00,0.00,0.00
1488416103,2.23,0,0.26,4.00,0.00,1.00
1488416104,2.27,0,0.26,0.00,0.00,1.00
1488416105,2.05,17,0.27,20.00,0.00,2.00
1488416106,1.98,16,0.27,8.00,0.00,0.00
1488416107,1.95,16,0.27,48.00,0.00,4.00
1488416108,2.02,16,0.27,36.00,0.00,3.00
1488416109,2.05,16,0.27,0.00,0.00,4.00
1488416110,2.00,16,0.27,0.00,0.00,4.00
1488416111,2.07,16,0.27,0.00,0.00,5.00
1488416112,2.04,18,0.27,4.00,56.00,2.00
1488416113,2.27,18,0.28,0.00,3188.00,15.00
1488416114,2.27,18,0.28,0.00,3508.00,25.00
1488416115,2.27,18,0.28,0.00,3500.00,0.00
1488416116,2.27,18,0.28,0.00,0.00,0.00
1488416117,2.27,18,0.28,0.00,1040.00,0.00
1488416118,2.27,18,0.28,0.00,2956.00,32.00
1488416119,2.27,18,0.28,0.00,3756.00,13.00
1488416120,2.27,18,0.28,0.00,2736.00,0.00
1488416121,2.27,18,0.28,0.00,0.00,0.00
1488416122,2.27,18,0.28,0.00,0.00,0.00
1488416123,2.27,18,0.28,0.00,2808.00,0.00
1488416124,2.27,18,0.28,0.00,3504.00,40.00
1488416125,2.27,18,0.28,0.00,4144.00,10.00
1488416126,2.27,18,0.28,0.00,0.00,0.00
1488416127,2.27,18,0.28,0.00,1624.00,0.00
1488416128,2.27,18,0.28,0.00,3264.00,31.00
1488416129,2.27,18,0.28,0.00,3664.00,14.00
1488416130,2.27,18,0.28,0.00,1792.00,0.00
1488416131,2.27,18,0.28,0.00,0.00,0.00
1488416132,2.27,18,0.28,0.00,1140.00,0.00
1488416133,2.27,16,0.28,0.00,2956.00,43.00
1488416134,2.27,16,0.28,0.00,3720.00,18.00
1488416135,2.27,16,0.28,0.00,2484.00,5.00
1488416136,2.27,16,0.28,0.00,0.00,5.00
1488416137,2.27,16,0.28,0.00,1228.00,5.00
1488416138,2.27,16,0.28,0.00,2996.00,41.00
1488416139,2.27,16,0.28,0.00,3720.00,18.00
1488416140,2.27,16,0.28,0.00,2416.00,5.00
1488416141,2.27,16,0.28,0.00,0.00,5.00
1488416142,2.27,16,0.28,0.00,1228.00,5.00
1488416143,2.27,16,0.28,0.00,2988.00,46.00
1488416144,2.27,16,0.28,0.00,3664.00,15.00
1488416145,2.27,16,0.28,0.00,2292.00,5.00
1488416146,2.27,16,0.28,0.00,0.00,5.00
1488416147,2.27,16,0.28,0.00,1484.00,5.00
1488416148,2.25,16,0.28,0.00,3376.00,54.00
1488416149,2.30,16,0.28,0.00,3720.00,38.00
1488416150,2.25,16,0.28,0.00,2224.00,6.00
1488416151,2.30,16,0.28,0.00,0.00,5.00
1488416152,2.27,16,0.28,0.00,1080.00,6.00
1488416153,2.21,17,0.28,0.00,3128.00,36.00
1488416154,2.30,17,0.28,0.00,3656.00,12.00
1488416155,2.25,17,0.28,0.00,2904.00,0.00
1488416156,2.27,17,0.28,0.00,0.00,0.00
1488416157,2.30,17,0.28,0.00,1068.00,0.00
1488416158,1.84,17,0.28,0.00,2424.00,19.00
1488416159,2.27,17,0.28,0.00,3604.00,26.00
1488416160,2.25,17,0.28,0.00,3836.00,0.00
1488416161,2.27,17,0.28,0.00,0.00,0.00
1488416162,2.29,17,0.28,0.00,160.00,0.00
1488416163,2.27,17,0.28,0.00,3156.00,19.00
1488416164,2.25,17,0.28,0.00,3552.00,30.00
1488416165,2.27,17,0.28,0.00,3448.00,0.00
1488416166,2.27,17,0.28,0.00,0.00,0.00
1488416167,2.27,17,0.28,0.00,772.00,0.00
1488416168,2.27,17,0.28,0.00,2780.00,33.00
1488416169,2.30,17,0.28,0.00,3696.00,14.00
1488416170,2.25,17,0.28,0.00,2948.00,0.00
1488416171,2.30,17,0.28,0.00,0.00,0.00
1488416172,2.27,17,0.28,0.00,928.00,0.00
1488416173,2.27,17,0.28,0.00,2956.00,37.00
1488416174,2.27,17,0.28,0.00,3800.00,11.00
1488416175,2.27,17,0.28,0.00,2876.00,0.00
1488416176,2.25,17,0.28,0.00,0.00,0.00
1488416177,2.27,17,0.28,0.00,1124.00,0.00
1488416178,2.30,17,0.28,0.00,3012.00,35.00
1488416179,2.27,17,0.28,0.00,3656.00,11.00
1488416180,2.25,17,0.28,0.00,2640.00,0.00
1488416181,2.30,17,0.28,0.00,0.00,0.00
1488416182,2.25,17,0.28,0.00,1136.00,0.00
1488416183,2.30,17,0.28,0.00,3100.99,31.68
1488416184,2.25,17,0.28,0.00,3708.00,10.00
1488416185,2.27,17,0.28,0.00,2624.00,0.00
1488416186,2.27,17,0.28,0.00,0.00,0.00
1488416187,2.30,17,0.28,0.00,1152.00,0.00
