Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.41,1,0.01,1136.00,0.00,10.00
1488425029,1.59,18,0.01,888.00,0.00,5.00
1488425030,1.64,2,0.01,1220.00,0.00,3.00
1488425031,1.55,18,0.01,1672.00,0.00,17.00
1488425032,1.39,18,0.01,2864.00,0.00,21.00
1488425033,1.41,18,0.01,5428.00,0.00,16.00
1488425034,1.64,0,0.01,940.00,0.00,20.00
1488425035,1.57,16,0.01,1680.00,0.00,5.00
1488425036,1.50,21,0.01,2272.00,0.00,18.00
1488425037,1.64,19,0.01,276.00,0.00,7.00
1488425038,1.80,16,0.02,56.00,0.00,7.00
1488425039,1.46,20,0.02,1364.00,0.00,16.00
1488425040,1.64,18,0.02,696.00,0.00,2.00
1488425041,1.25,17,0.02,3868.00,0.00,11.00
1488425042,1.41,1,0.02,3092.00,0.00,21.00
1488425043,1.53,1,0.02,0.00,0.00,0.00
1488425044,1.59,2,0.02,824.00,0.00,4.00
1488425045,1.53,18,0.02,1260.00,0.00,8.00
1488425046,1.71,21,0.02,0.00,0.00,0.00
1488425047,1.41,18,0.02,1924.00,0.00,21.00
1488425048,1.41,1,0.02,1548.00,0.00,8.00
1488425049,1.44,18,0.03,3064.00,0.00,14.00
1488425050,1.68,20,0.03,0.00,0.00,0.00
1488425051,1.43,18,0.03,1404.00,0.00,16.00
1488425052,1.39,21,0.03,4548.00,0.00,40.00
1488425053,1.57,21,0.03,1112.00,0.00,10.00
1488425054,1.32,16,0.03,1612.00,0.00,21.00
1488425055,1.52,2,0.03,396.00,0.00,5.00
1488425056,1.68,4,0.03,156.00,0.00,1.00
1488425057,1.52,4,0.03,0.00,0.00,1.00
1488425058,1.52,21,0.04,0.00,0.00,0.00
1488425059,1.41,21,0.04,968.00,0.00,7.00
1488425060,1.71,19,0.04,2664.00,0.00,20.00
1488425061,1.52,5,0.04,2280.00,0.00,20.00
1488425062,1.57,21,0.04,192.00,0.00,0.00
