Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.29,41,0.00,936.00,0.00,9.00
1488425029,1.52,39,0.00,2084.00,0.00,14.00
1488425030,1.64,30,0.01,460.00,0.00,3.00
1488425031,1.59,33,0.01,56.00,0.00,2.00
1488425032,1.59,35,0.01,640.00,0.00,6.00
1488425033,1.68,27,0.01,1016.00,0.00,9.00
1488425034,1.59,36,0.01,3924.00,0.00,25.00
1488425035,1.52,31,0.01,2664.00,0.00,15.00
1488425036,1.61,35,0.01,0.00,0.00,0.00
1488425037,1.59,40,0.01,276.00,0.00,2.00
1488425038,1.64,33,0.01,740.00,0.00,8.00
1488425039,1.52,31,0.02,72.00,0.00,1.00
1488425040,1.55,24,0.02,1372.00,0.00,11.00
1488425041,1.43,28,0.02,1304.00,0.00,8.00
1488425042,1.57,28,0.02,0.00,0.00,1.00
1488425043,1.48,39,0.02,1932.00,0.00,15.00
1488425044,1.64,37,0.02,1828.00,0.00,11.00
1488425045,1.28,22,0.02,692.00,0.00,8.00
1488425046,1.73,22,0.02,664.00,0.00,4.00
1488425047,1.61,30,0.02,176.00,0.00,2.00
1488425048,1.39,30,0.02,4.00,0.00,0.00
1488425049,1.57,30,0.03,56.00,0.00,0.00
1488425050,1.66,32,0.03,456.00,0.00,4.00
1488425051,1.52,39,0.03,108.00,0.00,2.00
1488425052,1.68,22,0.03,444.00,0.00,5.00
1488425053,1.59,25,0.03,120.00,0.00,1.00
1488425054,1.39,27,0.03,1544.00,0.00,14.00
1488425055,1.50,30,0.03,1524.00,0.00,12.00
1488425056,1.50,25,0.03,2944.00,0.00,26.00
1488425057,1.23,23,0.03,1960.00,0.00,20.00
1488425058,1.46,41,0.04,4092.00,0.00,28.00
1488425059,1.32,27,0.04,1312.00,0.00,13.00
1488425060,1.77,24,0.04,940.00,0.00,9.00
1488425061,1.46,37,0.04,1000.00,0.00,7.00
1488425062,1.57,38,0.04,312.00,0.00,2.00
