Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.36,36,0.01,808.00,0.00,6.00
1488425029,1.55,22,0.00,1872.00,0.00,15.00
1488425030,1.80,29,0.01,348.00,0.00,3.00
1488425031,1.62,29,0.01,56.00,0.00,2.00
1488425032,1.57,32,0.01,128.00,0.00,3.00
1488425033,1.75,32,0.01,776.00,0.00,9.00
1488425034,1.68,25,0.01,1324.00,0.00,8.00
1488425035,1.55,24,0.01,1628.00,0.00,13.00
1488425036,1.48,34,0.01,512.00,0.00,6.00
1488425037,1.61,35,0.01,528.00,0.00,5.00
1488425038,1.64,36,0.01,4.00,0.00,2.00
1488425039,1.57,37,0.02,252.00,0.00,2.00
1488425040,1.66,40,0.02,0.00,0.00,2.00
1488425041,1.23,22,0.02,1280.00,0.00,11.00
1488425042,1.48,23,0.02,192.00,0.00,0.00
1488425043,1.32,34,0.02,2408.00,0.00,18.00
1488425044,1.64,35,0.02,376.00,0.00,2.00
1488425045,1.55,39,0.02,0.00,0.00,1.00
1488425046,1.71,38,0.02,260.00,0.00,6.00
1488425047,1.52,28,0.02,1968.00,0.00,13.00
1488425048,1.39,28,0.02,0.00,0.00,0.00
1488425049,1.50,43,0.03,512.00,0.00,2.00
1488425050,1.61,34,0.03,756.00,0.00,8.00
1488425051,1.48,35,0.03,716.00,0.00,7.00
1488425052,1.78,25,0.03,128.00,0.00,2.00
1488425053,1.36,42,0.03,964.00,0.00,9.00
1488425054,1.52,34,0.03,1084.00,0.00,8.00
1488425055,1.46,33,0.03,844.00,0.00,6.00
1488425056,1.59,34,0.03,1376.00,0.00,11.00
1488425057,1.52,35,0.03,200.00,0.00,3.00
1488425058,1.71,22,0.04,260.00,0.00,1.00
1488425059,1.39,26,0.04,2156.00,0.00,17.00
1488425060,1.77,25,0.04,128.00,0.00,3.00
1488425061,1.59,29,0.04,3368.00,0.00,29.00
1488425062,1.55,30,0.04,268.00,0.00,2.00
