Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425019,1.32,25,0.00,3516.00,0.00,35.00
1488425020,1.39,18,0.01,2036.00,0.00,27.00
1488425021,1.25,16,0.00,1948.00,0.00,14.00
1488425022,1.18,35,0.01,2288.00,0.00,26.00
1488425023,1.34,40,0.01,1940.00,0.00,17.00
1488425024,1.30,24,0.01,4256.00,0.00,37.00
1488425025,1.21,18,0.01,1348.00,0.00,31.00
1488425026,1.32,25,0.01,2356.00,0.00,28.00
1488425027,1.41,17,0.01,2240.00,0.00,22.00
1488425028,1.30,16,0.01,4280.00,0.00,39.00
1488425029,1.16,16,0.01,4996.00,0.00,45.00
1488425030,1.34,29,0.01,1880.00,0.00,20.00
1488425031,1.41,30,0.01,408.00,0.00,3.00
1488425032,1.30,29,0.01,3136.00,0.00,28.00
1488425033,1.27,17,0.01,3116.00,0.00,33.00
1488425034,1.36,17,0.01,1188.00,0.00,7.00
1488425035,1.20,19,0.01,4708.00,0.00,34.00
1488425036,1.18,18,0.02,4144.00,0.00,26.00
1488425037,1.18,41,0.02,4396.00,0.00,38.00
1488425038,1.32,16,0.02,1792.00,0.00,10.00
1488425039,1.32,17,0.02,3260.00,0.00,23.00
1488425040,1.23,18,0.02,3524.00,0.00,21.00
1488425041,1.30,29,0.02,4644.00,0.00,25.00
1488425042,1.18,32,0.02,2748.00,0.00,23.00
1488425043,1.27,18,0.02,3132.00,0.00,21.00
1488425044,1.20,17,0.02,3388.00,0.00,29.00
1488425045,1.34,40,0.02,708.00,0.00,12.00
1488425046,1.27,22,0.02,1216.00,0.00,10.00
1488425047,1.18,27,0.02,4672.00,0.00,42.00
1488425048,1.23,17,0.02,1820.00,0.00,22.00
1488425049,1.30,34,0.02,3324.00,0.00,28.00
1488425050,1.25,35,0.02,720.00,0.00,17.00
1488425051,1.27,24,0.03,1768.00,0.00,16.00
1488425052,1.32,26,0.03,2108.00,0.00,15.00
1488425053,1.18,16,0.03,3128.00,0.00,40.00
1488425054,1.34,35,0.03,2760.00,0.00,22.00
1488425055,1.18,16,0.03,4252.00,0.00,36.00
1488425056,1.30,29,0.03,2876.00,0.00,17.00
1488425057,1.18,31,0.03,1744.00,0.00,26.00
1488425058,1.36,36,0.03,328.00,0.00,4.00
1488425059,1.30,16,0.03,4492.00,0.00,36.00
1488425060,1.27,25,0.03,3808.00,0.00,28.00
1488425061,1.41,16,0.03,1396.00,0.00,10.00
1488425062,1.32,27,0.03,2368.00,0.00,23.00
1488425063,1.20,17,0.03,2180.00,0.00,23.00
1488425064,1.14,18,0.03,2080.00,0.00,14.00
1488425065,1.41,36,0.03,900.00,0.00,15.00
1488425066,1.11,16,0.04,4624.00,0.00,54.00
1488425067,1.23,26,0.04,3052.00,0.00,23.00
1488425068,1.36,17,0.04,2552.00,0.00,24.00
1488425069,1.32,24,0.04,1828.00,0.00,30.00
1488425070,1.18,16,0.04,5560.00,0.00,46.00
1488425071,1.23,28,0.04,5404.00,0.00,26.00
