Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425017,1.34,18,0.01,6456.00,0.00,54.00
1488425018,1.27,19,0.01,5072.00,0.00,57.00
1488425019,1.43,18,0.01,4904.00,0.00,39.00
1488425020,1.27,18,0.01,4768.00,0.00,38.00
1488425021,1.32,16,0.01,5432.00,0.00,43.00
1488425022,1.25,16,0.01,4428.00,0.00,63.00
1488425023,1.36,17,0.01,4736.00,0.00,58.00
1488425024,1.39,18,0.01,3844.00,0.00,43.00
1488425025,1.32,17,0.01,5380.00,0.00,49.00
1488425026,1.32,16,0.01,4824.00,0.00,38.00
1488425027,1.36,18,0.01,6020.00,0.00,54.00
1488425028,1.25,17,0.01,5204.00,0.00,42.00
1488425029,1.43,18,0.01,3236.00,0.00,58.00
1488425030,1.25,16,0.02,6240.00,0.00,42.00
1488425031,1.34,18,0.01,4448.00,0.00,42.00
1488425032,1.27,16,0.02,5096.00,0.00,52.00
1488425033,1.30,18,0.02,3960.00,0.00,54.00
1488425034,1.32,18,0.02,4884.00,0.00,63.00
1488425035,1.39,17,0.02,6736.00,0.00,35.00
1488425036,1.25,16,0.02,3740.00,0.00,69.00
1488425037,1.32,16,0.02,5720.00,0.00,34.00
1488425038,1.27,16,0.02,5956.00,0.00,38.00
1488425039,1.32,16,0.02,6420.00,0.00,54.00
1488425040,1.32,17,0.02,5284.00,0.00,40.00
1488425041,1.25,18,0.02,4900.00,0.00,44.00
1488425042,1.25,16,0.02,5380.00,0.00,43.00
1488425043,1.25,16,0.02,5420.00,0.00,55.00
1488425044,1.39,16,0.03,5664.00,0.00,63.00
1488425045,1.27,17,0.03,5756.00,0.00,51.00
1488425046,1.27,16,0.03,6240.00,0.00,39.00
1488425047,1.36,17,0.03,5208.00,0.00,34.00
1488425048,1.27,16,0.03,6152.00,0.00,43.00
1488425049,1.30,16,0.03,5440.00,0.00,56.00
1488425050,1.32,9,0.03,6856.00,0.00,42.00
1488425051,1.43,16,0.03,4652.00,0.00,51.00
1488425052,1.32,16,0.03,6236.00,0.00,55.00
1488425053,1.43,17,0.03,7080.00,0.00,48.00
1488425054,1.30,16,0.03,5832.00,0.00,60.00
1488425055,1.30,16,0.03,4780.00,0.00,45.00
1488425056,1.34,18,0.03,5360.00,0.00,52.00
1488425057,1.25,16,0.04,5884.00,0.00,51.00
1488425058,1.34,16,0.04,6020.00,0.00,46.00
1488425059,1.36,16,0.04,5916.00,0.00,55.00
1488425060,1.34,17,0.04,6332.00,0.00,52.00
1488425061,1.41,17,0.04,5380.00,0.00,41.00
