Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488416016,1.16,28,0.00,1472.00,0.00,11.00
1488416017,1.27,30,0.00,1584.16,0.00,12.87
1488416018,1.18,31,0.00,1236.00,0.00,10.00
1488416019,1.23,33,0.01,2132.00,0.00,17.00
1488416020,1.27,43,0.01,212.00,0.00,5.00
1488416021,1.27,25,0.01,2076.00,0.00,24.00
1488416022,1.18,22,0.01,1332.00,0.00,17.00
1488416023,1.18,27,0.01,628.00,0.00,7.00
1488416024,1.25,27,0.01,384.00,0.00,6.00
1488416025,1.41,34,0.01,4904.00,0.00,33.00
1488416026,1.34,34,0.01,1060.00,0.00,11.00
1488416027,1.30,39,0.01,664.00,0.00,5.00
1488416028,1.39,24,0.01,2196.00,0.00,17.00
1488416029,1.14,28,0.01,2848.00,0.00,26.00
1488416030,1.16,32,0.01,1140.00,0.00,12.00
1488416031,1.36,23,0.01,1860.00,0.00,18.00
1488416032,1.41,23,0.02,1160.00,0.00,10.00
1488416033,1.18,22,0.01,320.00,0.00,5.00
1488416034,1.16,28,0.02,244.00,0.00,3.00
1488416035,1.32,29,0.02,696.00,0.00,11.00
1488416036,1.11,35,0.02,1764.00,0.00,22.00
1488416037,1.11,35,0.02,1180.00,0.00,7.00
1488416038,1.32,40,0.02,1544.00,0.00,8.00
1488416039,1.21,28,0.02,2444.00,0.00,24.00
1488416040,1.27,31,0.02,1536.00,0.00,14.00
1488416041,1.23,39,0.02,772.00,0.00,5.00
1488416042,1.14,27,0.02,2380.00,0.00,23.00
1488416043,1.30,28,0.02,292.00,0.00,5.00
1488416044,1.25,28,0.02,1216.00,0.00,13.00
1488416045,1.21,22,0.02,1844.00,0.00,19.00
1488416046,1.23,37,0.02,1972.00,0.00,15.00
1488416047,1.23,41,0.02,1152.00,0.00,11.00
1488416048,1.34,25,0.03,1480.00,0.00,16.00
1488416049,1.23,26,0.03,2380.00,0.00,26.00
1488416050,1.25,24,0.03,1596.00,0.00,15.00
1488416051,1.20,28,0.03,1348.00,0.00,14.00
1488416052,1.32,29,0.03,716.00,0.00,7.00
1488416053,1.30,34,0.03,644.00,0.00,6.00
1488416054,1.23,37,0.03,436.00,0.00,3.00
1488416055,1.23,42,0.03,1776.00,0.00,17.00
1488416056,1.27,24,0.03,1880.00,0.00,16.00
1488416057,1.27,22,0.03,164.00,0.00,2.00
1488416058,1.18,25,0.03,616.00,0.00,6.00
1488416059,1.27,35,0.03,1560.00,0.00,14.00
1488416060,1.37,43,0.03,1096.00,0.00,10.00
1488416061,1.27,22,0.03,880.00,0.00,11.00
1488416062,1.23,28,0.03,1684.00,0.00,13.00
1488416063,1.25,24,0.04,1264.00,0.00,12.00
1488416064,1.20,24,0.04,1344.00,0.00,11.00
1488416065,1.36,33,0.04,1260.00,0.00,12.00
1488416066,1.30,34,0.04,1312.00,0.00,11.00
1488416067,1.23,38,0.04,2116.00,0.00,23.00
1488416068,1.16,43,0.04,400.00,0.00,3.00
1488416069,1.21,29,0.04,1696.00,0.00,20.00
1488416070,2.07,32,0.20,16.00,4.00,1.00
1488416071,1.91,32,0.20,44.00,0.00,0.00
1488416072,2.05,32,0.21,24.00,0.00,0.00
1488416073,1.98,32,0.21,96.00,0.00,0.00
1488416074,1.98,32,0.21,64.00,0.00,0.00
1488416075,1.98,32,0.21,88.00,0.00,0.00
1488416076,2.00,32,0.21,100.00,0.00,1.00
1488416077,1.95,32,0.22,48.00,0.00,0.00
1488416078,1.95,32,0.22,40.00,0.00,0.00
1488416079,1.95,31,0.22,92.00,0.00,0.00
1488416080,1.98,32,0.22,72.00,0.00,0.00
1488416081,2.11,36,0.22,52.00,0.00,0.00
1488416082,2.27,36,0.22,0.00,0.00,0.00
1488416083,2.21,38,0.23,8.00,0.00,0.00
1488416084,2.25,38,0.23,0.00,0.00,0.00
1488416085,1.93,37,0.23,36.00,0.00,0.00
1488416086,1.95,37,0.23,12.00,0.00,0.00
1488416087,1.98,35,0.23,12.00,0.00,0.00
1488416088,2.02,35,0.24,12.00,0.00,0.00
1488416089,2.00,35,0.24,0.00,0.00,0.00
1488416090,1.91,35,0.24,52.00,0.00,0.00
1488416091,2.00,37,0.24,16.00,0.00,0.00
1488416092,1.96,35,0.24,28.00,0.00,0.00
1488416093,2.02,35,0.24,16.00,0.00,0.00
1488416094,2.02,35,0.25,4.00,0.00,0.00
1488416095,1.98,35,0.25,28.00,0.00,0.00
1488416096,2.02,35,0.25,20.00,0.00,0.00
1488416097,2.00,35,0.25,12.00,0.00,0.00
1488416098,1.95,35,0.25,0.00,0.00,0.00
1488416099,2.02,35,0.25,0.00,0.00,0.00
1488416100,2.02,35,0.25,0.00,0.00,0.00
1488416101,2.02,35,0.26,0.00,0.00,0.00
1488416102,2.05,36,0.26,8.00,0.00,0.00
1488416103,1.98,39,0.26,56.00,0.00,0.00
1488416104,2.02,39,0.26,64.00,0.00,0.00
1488416105,2.02,40,0.27,36.00,0.00,0.00
1488416106,2.02,39,0.27,32.00,0.00,0.00
