Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425370,1.25,18,0.00,2580.00,0.00,21.00
1488425371,1.32,17,0.01,4220.00,0.00,32.00
1488425372,1.23,16,0.01,2384.00,0.00,25.00
1488425373,1.09,17,0.01,2964.00,0.00,25.00
1488425374,1.23,17,0.01,4616.00,0.00,45.00
1488425375,1.34,17,0.01,2808.00,0.00,13.00
1488425376,1.32,16,0.01,2588.00,0.00,21.00
1488425377,1.23,16,0.01,1044.00,0.00,11.00
1488425378,1.25,16,0.01,4904.00,0.00,40.00
1488425379,1.27,16,0.01,2776.00,0.00,9.00
1488425380,1.27,16,0.01,3616.00,0.00,35.00
1488425381,1.30,17,0.01,2584.00,0.00,22.00
1488425382,1.34,16,0.01,2248.00,0.00,11.00
1488425383,1.23,16,0.01,3392.00,0.00,31.00
1488425384,1.18,17,0.01,5484.00,0.00,47.00
1488425385,1.18,16,0.01,5888.00,0.00,55.00
1488425386,1.30,16,0.02,2448.00,0.00,23.00
1488425387,1.27,16,0.02,2796.00,0.00,29.00
1488425388,1.16,17,0.02,2684.00,0.00,23.00
1488425389,1.25,0,0.02,2300.00,0.00,23.00
1488425390,1.25,17,0.02,2580.00,0.00,22.00
1488425391,1.20,17,0.02,4792.00,0.00,47.00
1488425392,1.34,17,0.02,1432.00,0.00,7.00
1488425393,1.23,17,0.02,4884.00,0.00,35.00
1488425394,1.20,16,0.02,4724.00,0.00,39.00
1488425395,1.30,17,0.02,4288.00,0.00,51.00
1488425396,1.20,16,0.02,2572.00,0.00,19.00
1488425397,1.34,2,0.02,1580.00,0.00,13.00
1488425398,1.18,16,0.02,2904.00,0.00,32.00
1488425399,1.30,17,0.02,1168.00,0.00,20.00
1488425400,1.32,17,0.02,1792.00,0.00,22.00
1488425401,1.20,19,0.02,2956.00,0.00,21.00
1488425402,0.95,17,0.03,1124.00,0.00,14.00
1488425403,1.16,16,0.03,5156.00,0.00,48.00
1488425404,1.39,17,0.03,2708.00,0.00,22.00
1488425405,1.14,16,0.03,3676.00,0.00,30.00
1488425406,1.20,16,0.03,3944.00,0.00,44.00
1488425407,1.32,16,0.03,4100.00,0.00,38.00
1488425408,1.07,16,0.03,7420.00,0.00,75.00
1488425409,1.30,17,0.03,3172.00,0.00,34.00
1488425410,1.16,16,0.03,3660.00,0.00,40.00
1488425411,1.36,16,0.03,2176.00,0.00,15.00
1488425412,1.14,16,0.03,6372.00,0.00,51.00
1488425413,1.34,17,0.03,4584.00,0.00,37.00
1488425414,1.25,17,0.03,2828.00,0.00,20.00
1488425415,1.21,16,0.03,4560.00,0.00,40.00
1488425416,1.32,0,0.03,3756.00,0.00,36.00
1488425417,1.27,0,0.04,3344.00,0.00,26.00
1488425418,1.21,16,0.04,3348.00,0.00,35.00
1488425419,1.23,16,0.04,4488.00,0.00,45.00
1488425420,1.41,16,0.04,2704.00,0.00,27.00
1488425421,1.20,17,0.04,4872.00,0.00,38.00
1488425422,1.30,16,0.04,1004.00,0.00,20.00
1488425423,1.34,16,0.04,3996.00,0.00,31.00
1488425424,1.71,16,0.20,84.00,0.00,12.00
1488425425,1.57,16,0.20,20.00,0.00,0.00
1488425426,1.57,16,0.20,20.00,0.00,0.00
1488425427,1.57,16,0.20,24.00,0.00,1.00
1488425428,1.66,16,0.21,16.00,0.00,0.00
1488425429,1.55,16,0.21,12.00,0.00,1.00
1488425430,1.64,16,0.21,32.00,0.00,0.00
1488425431,1.59,16,0.21,24.00,0.00,0.00
1488425432,1.50,16,0.21,20.00,0.00,0.00
1488425433,1.50,17,0.21,12.00,0.00,1.00
1488425434,1.64,0,0.21,12.00,0.00,9.00
1488425435,1.64,16,0.21,8.00,0.00,0.00
1488425436,1.43,16,0.21,8.00,0.00,0.00
1488425437,1.52,16,0.21,4.00,0.00,0.00
1488425438,1.50,16,0.21,12.00,0.00,1.00
1488425439,1.59,16,0.21,8.00,0.00,1.00
1488425440,2.00,0,0.22,12.00,0.00,13.00
1488425441,2.25,0,0.22,0.00,0.00,8.00
1488425442,2.25,16,0.22,4.00,0.00,8.00
1488425443,1.93,16,0.22,68.00,0.00,0.00
1488425444,2.00,17,0.22,8.00,0.00,0.00
1488425445,2.00,16,0.22,4.00,0.00,0.00
1488425446,2.09,17,0.23,4.00,0.00,0.00
1488425447,2.23,17,0.23,0.00,0.00,0.00
1488425448,1.98,16,0.23,40.00,0.00,0.00
1488425449,2.21,0,0.23,4.00,0.00,6.00
1488425450,2.23,16,0.24,20.00,0.00,7.00
1488425451,1.93,16,0.24,88.00,0.00,0.00
1488425452,1.98,16,0.24,4.00,0.00,0.00
1488425453,1.98,16,0.24,76.00,0.00,0.00
1488425454,1.95,16,0.24,60.00,0.00,0.00
1488425455,2.00,16,0.25,68.00,0.00,0.00
1488425456,1.95,16,0.24,32.00,0.00,0.00
1488425457,2.05,17,0.25,0.00,0.00,1.00
1488425458,2.27,17,0.25,0.00,0.00,0.00
1488425459,1.95,16,0.25,32.00,0.00,0.00
1488425460,1.95,16,0.25,0.00,0.00,0.00
1488425461,2.05,18,0.25,8.00,0.00,0.00
1488425462,2.27,18,0.26,0.00,0.00,0.00
1488425463,2.18,18,0.26,8.00,0.00,0.00
1488425464,1.95,18,0.26,60.00,0.00,0.00
1488425465,1.95,16,0.26,92.00,0.00,0.00
1488425466,1.98,16,0.27,8.00,0.00,0.00
1488425467,2.18,17,0.27,20.00,0.00,0.00
1488425468,2.11,16,0.27,44.00,0.00,0.00
1488425469,1.93,17,0.27,36.00,0.00,0.00
1488425470,1.93,16,0.27,104.00,0.00,0.00
1488425471,1.95,16,0.28,44.00,0.00,0.00
1488425472,2.23,17,0.28,4.00,0.00,0.00
1488425473,2.30,17,0.28,0.00,3168.00,8.00
1488425474,2.25,17,0.28,0.00,3812.00,31.00
1488425475,2.27,17,0.28,0.00,3272.00,0.00
1488425476,2.27,17,0.28,0.00,0.00,0.00
1488425477,2.27,17,0.28,0.00,1984.00,0.00
1488425478,2.27,16,0.28,0.00,3712.00,34.00
1488425479,2.29,16,0.28,0.00,4380.00,7.00
1488425480,2.25,16,0.28,0.00,428.00,0.00
1488425481,2.27,16,0.28,0.00,0.00,0.00
1488425482,2.27,16,0.28,0.00,2264.00,0.00
1488425483,2.27,17,0.28,0.00,3756.00,31.00
1488425484,2.27,17,0.28,0.00,4424.00,9.00
1488425485,2.27,17,0.28,2888.00,0.00,0.00
1488425486,2.27,17,0.28,3456.00,2168.00,0.00
1488425487,2.27,17,0.28,0.00,3656.00,36.00
1488425488,2.27,17,0.28,0.00,4408.00,9.00
1488425489,2.27,17,0.28,128.00,112.00,0.00
1488425490,2.25,17,0.28,9472.00,0.00,1.00
1488425491,2.27,17,0.28,2176.00,2964.00,0.00
1488425492,2.30,17,0.28,0.00,3696.00,41.00
1488425493,2.27,17,0.28,0.00,3640.00,0.00
1488425494,2.23,17,0.28,11216.00,0.00,0.00
1488425495,2.25,17,0.28,11264.00,1264.00,0.00
1488425496,2.25,17,0.28,0.00,3516.00,39.00
1488425497,2.27,17,0.28,0.00,4056.00,9.00
1488425498,2.27,17,0.28,7808.00,1524.00,0.00
1488425499,2.23,17,0.28,9984.00,0.00,0.00
