Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425410,1.11,17,0.00,3412.00,0.00,41.00
1488425411,1.25,17,0.01,1128.00,0.00,18.00
1488425412,1.25,17,0.01,1940.00,0.00,17.00
1488425413,1.32,0,0.01,552.00,0.00,5.00
1488425414,1.16,17,0.01,940.00,0.00,3.00
1488425415,1.36,0,0.01,1284.00,0.00,12.00
1488425416,1.14,16,0.01,2356.00,0.00,7.00
1488425417,1.09,16,0.01,2420.00,0.00,20.00
1488425418,1.27,16,0.01,552.00,0.00,25.00
1488425419,1.25,19,0.01,1032.00,0.00,19.00
1488425420,1.18,18,0.01,2092.00,0.00,11.00
1488425421,1.23,18,0.01,444.00,0.00,5.00
1488425422,1.27,17,0.01,1824.00,0.00,9.00
1488425423,1.34,16,0.01,280.00,0.00,4.00
1488425424,1.39,16,0.01,128.00,0.00,12.00
1488425425,1.57,16,0.01,0.00,0.00,12.00
1488425426,1.39,0,0.01,1692.00,0.00,21.00
1488425427,1.48,1,0.02,0.00,0.00,1.00
1488425428,1.36,1,0.02,0.00,0.00,0.00
1488425429,1.09,18,0.02,1176.00,0.00,12.00
1488425430,1.30,17,0.02,1516.00,0.00,13.00
1488425431,1.18,16,0.02,472.00,0.00,7.00
1488425432,1.25,17,0.02,1560.00,0.00,9.00
1488425433,1.30,19,0.02,2480.00,0.00,12.00
1488425434,1.21,19,0.02,1028.00,0.00,13.00
1488425435,1.16,16,0.02,1500.00,0.00,10.00
1488425436,1.27,17,0.02,544.00,0.00,10.00
1488425437,1.21,19,0.02,2304.00,0.00,25.00
1488425438,1.30,17,0.02,856.00,0.00,12.00
1488425439,1.16,18,0.03,423.76,0.00,12.87
1488425440,1.18,18,0.02,1396.00,0.00,17.00
1488425441,1.21,19,0.03,1292.00,0.00,2.00
1488425442,1.30,16,0.03,988.00,0.00,12.00
1488425443,1.16,16,0.03,740.00,0.00,17.00
1488425444,1.25,16,0.03,112.00,0.00,20.00
1488425445,1.43,18,0.03,1408.00,0.00,14.00
1488425446,1.21,0,0.03,1468.00,0.00,8.00
1488425447,1.32,0,0.03,1344.00,0.00,10.00
1488425448,1.21,16,0.03,2520.00,0.00,23.00
1488425449,1.16,17,0.03,2108.00,0.00,19.00
1488425450,1.30,17,0.03,384.00,0.00,13.00
1488425451,1.32,19,0.03,276.00,0.00,5.00
1488425452,1.34,19,0.03,2276.00,0.00,18.00
1488425453,1.32,0,0.03,1656.00,0.00,14.00
1488425454,1.30,18,0.04,1372.00,0.00,0.00
1488425455,1.27,20,0.04,1896.00,0.00,14.00
1488425456,1.25,17,0.04,1724.00,0.00,20.00
1488425457,1.27,16,0.04,1036.00,0.00,14.00
1488425458,1.27,16,0.04,824.00,0.00,20.00
1488425459,1.14,17,0.04,1448.00,0.00,18.00
1488425460,1.27,19,0.04,884.00,0.00,4.00
1488425461,1.23,17,0.12,728.00,0.00,4.00
1488425462,2.23,1,0.20,12.00,4.00,1.00
1488425463,2.02,17,0.20,64.00,0.00,2.00
1488425464,2.14,1,0.21,8.00,0.00,0.00
1488425465,2.20,17,0.21,12.00,0.00,2.00
1488425466,2.00,16,0.21,36.00,0.00,3.00
1488425467,1.98,18,0.21,4.00,0.00,6.00
1488425468,2.00,16,0.21,16.00,0.00,2.00
1488425469,1.98,16,0.22,0.00,0.00,4.00
1488425470,1.95,17,0.22,0.00,0.00,5.00
1488425471,1.98,17,0.22,12.00,0.00,1.00
1488425472,1.98,18,0.22,4.00,0.00,0.00
