Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425410,1.13,35,0.00,712.00,0.00,3.00
1488425411,1.43,37,0.01,348.00,0.00,3.00
1488425412,1.21,33,0.01,2148.00,0.00,20.00
1488425413,1.32,40,0.01,1036.00,0.00,12.00
1488425414,1.16,39,0.01,2200.00,0.00,20.00
1488425415,1.27,42,0.01,1728.00,0.00,19.00
1488425416,1.23,24,0.01,2116.00,0.00,16.00
1488425417,1.18,26,0.01,2476.00,0.00,14.00
1488425418,1.21,30,0.01,2064.00,0.00,21.00
1488425419,1.25,32,0.01,544.00,0.00,5.00
1488425420,1.20,26,0.01,1372.00,0.00,15.00
1488425421,1.23,32,0.01,1392.00,0.00,14.00
1488425422,1.23,33,0.01,3288.00,0.00,31.00
1488425423,1.32,37,0.01,860.00,0.00,6.00
1488425424,1.36,39,0.01,2560.00,0.00,17.00
1488425425,1.43,39,0.01,5944.00,0.00,45.00
1488425426,1.09,42,0.01,8772.00,0.00,67.00
1488425427,1.46,23,0.02,2836.00,0.00,23.00
1488425428,1.25,40,0.02,4800.00,0.00,33.00
1488425429,1.21,42,0.02,2092.00,0.00,17.00
1488425430,1.25,43,0.02,2588.00,0.00,20.00
1488425431,1.18,26,0.02,2320.00,0.00,22.00
1488425432,1.25,30,0.02,2116.00,0.00,16.00
1488425433,1.39,34,0.02,740.00,0.00,8.00
1488425434,1.23,34,0.02,656.00,0.00,8.00
1488425435,1.11,39,0.02,2380.00,0.00,17.00
1488425436,1.23,39,0.02,1616.00,0.00,13.00
1488425437,1.16,42,0.02,2192.00,0.00,17.00
1488425438,1.21,24,0.02,992.00,0.00,14.00
1488425439,1.07,28,0.03,3845.54,0.00,35.64
1488425440,1.25,29,0.02,1220.00,0.00,13.00
1488425441,1.27,22,0.03,2892.00,0.00,25.00
1488425442,1.23,36,0.03,2084.00,0.00,24.00
1488425443,1.16,39,0.03,1772.00,0.00,16.00
1488425444,1.21,23,0.03,2276.00,0.00,14.00
1488425445,1.36,27,0.03,1880.00,0.00,20.00
1488425446,1.18,25,0.03,820.00,0.00,7.00
1488425447,1.36,33,0.03,1528.00,0.00,12.00
1488425448,1.23,30,0.03,908.00,0.00,8.00
1488425449,1.18,33,0.03,2584.00,0.00,25.00
1488425450,1.20,37,0.03,1860.00,0.00,15.00
1488425451,1.30,24,0.03,1700.00,0.00,22.00
1488425452,1.21,42,0.03,3936.00,0.00,39.00
1488425453,1.21,25,0.03,3108.00,0.00,30.00
1488425454,1.27,33,0.04,3012.00,0.00,25.00
1488425455,1.34,23,0.04,1228.00,0.00,12.00
1488425456,1.25,34,0.04,1716.00,0.00,18.00
1488425457,1.27,28,0.04,2292.00,0.00,25.00
1488425458,1.30,27,0.04,1316.00,0.00,15.00
1488425459,1.30,28,0.04,628.00,0.00,7.00
1488425460,1.18,33,0.04,1500.00,0.00,11.00
1488425461,1.23,38,0.11,1528.00,4.00,19.00
1488425462,2.00,38,0.20,20.00,0.00,0.00
1488425463,2.00,38,0.20,0.00,0.00,0.00
1488425464,2.05,38,0.21,0.00,0.00,0.00
1488425465,2.05,38,0.21,0.00,0.00,0.00
1488425466,2.05,38,0.21,0.00,0.00,0.00
1488425467,1.98,38,0.21,0.00,0.00,1.00
1488425468,2.04,39,0.21,16.00,0.00,0.00
1488425469,2.25,39,0.22,0.00,0.00,0.00
1488425470,2.25,41,0.22,4.00,0.00,0.00
1488425471,2.02,41,0.22,0.00,0.00,0.00
1488425472,1.95,41,0.22,20.00,0.00,0.00
1488425473,2.00,41,0.22,96.00,0.00,0.00
1488425474,1.98,41,0.22,36.00,0.00,0.00
1488425475,1.96,40,0.23,20.00,0.00,0.00
1488425476,1.98,40,0.23,40.00,0.00,1.00
1488425477,1.91,40,0.23,28.00,0.00,1.00
1488425478,2.20,41,0.23,4.00,0.00,1.00
1488425479,2.05,40,0.23,8.00,0.00,0.00
1488425480,2.07,42,0.23,16.00,0.00,0.00
1488425481,1.98,42,0.24,4.00,0.00,0.00
1488425482,1.96,42,0.24,0.00,0.00,0.00
1488425483,2.00,42,0.24,12.00,0.00,0.00
1488425484,1.95,42,0.24,8.00,0.00,0.00
1488425485,2.02,42,0.24,24.00,0.00,0.00
1488425486,2.00,42,0.24,4.00,0.00,0.00
1488425487,1.93,24,0.25,60.00,0.00,1.00
1488425488,2.02,24,0.25,56.00,0.00,1.00
1488425489,1.93,24,0.25,32.00,0.00,1.00
1488425490,2.14,25,0.25,16.00,0.00,2.00
1488425491,2.27,25,0.25,0.00,0.00,1.00
1488425492,2.07,25,0.26,4.00,0.00,0.00
1488425493,2.25,26,0.26,8.00,0.00,1.00
1488425494,2.16,26,0.26,16.00,0.00,1.00
1488425495,2.00,26,0.26,40.00,0.00,1.00
1488425496,2.02,26,0.26,20.00,0.00,0.00
1488425497,2.02,26,0.26,8.00,0.00,1.00
1488425498,1.95,26,0.27,8.00,0.00,1.00
1488425499,1.93,28,0.27,48.00,0.00,1.00
1488425500,2.02,30,0.27,24.00,0.00,1.00
1488425501,2.02,30,0.27,8.00,0.00,1.00
1488425502,1.98,30,0.27,0.00,0.00,1.00
1488425503,2.23,31,0.27,4.00,0.00,0.00
1488425504,2.27,31,0.27,0.00,296.00,0.00
1488425505,2.27,31,0.28,0.00,3120.00,26.00
1488425506,2.27,31,0.28,0.00,3684.00,18.00
1488425507,2.27,31,0.28,0.00,3152.00,0.00
1488425508,2.27,31,0.28,0.00,0.00,0.00
1488425509,2.27,31,0.28,0.00,1272.00,0.00
1488425510,2.27,31,0.28,0.00,3224.00,32.00
1488425511,2.27,31,0.28,0.00,3788.00,12.00
1488425512,2.27,31,0.28,0.00,2204.00,0.00
1488425513,2.27,31,0.28,0.00,0.00,0.00
1488425514,2.27,31,0.28,0.00,0.00,0.00
1488425515,2.27,31,0.28,0.00,3136.00,5.00
1488425516,2.27,31,0.28,0.00,3560.00,40.00
1488425517,2.27,31,0.28,0.00,3760.00,0.00
1488425518,2.27,31,0.28,0.00,0.00,0.00
1488425519,2.27,31,0.28,0.00,2092.00,0.00
1488425520,2.27,31,0.28,0.00,3452.00,34.00
1488425521,2.27,31,0.28,0.00,3888.00,14.00
1488425522,2.27,31,0.28,0.00,912.00,0.00
1488425523,2.27,31,0.28,0.00,0.00,0.00
1488425524,2.27,31,0.28,0.00,1708.00,0.00
1488425525,2.27,31,0.28,0.00,3372.00,30.00
1488425526,2.27,31,0.28,0.00,3732.00,10.00
1488425527,2.27,31,0.28,0.00,1596.00,0.00
1488425528,2.27,31,0.28,0.00,0.00,0.00
1488425529,2.27,31,0.28,0.00,1872.00,0.00
1488425530,2.27,31,0.28,0.00,3496.00,30.00
1488425531,2.27,31,0.28,0.00,3708.00,14.00
1488425532,2.27,31,0.28,0.00,1288.00,0.00
1488425533,2.27,31,0.28,0.00,0.00,0.00
1488425534,2.27,31,0.28,0.00,2044.00,0.00
1488425535,2.27,31,0.28,0.00,3384.00,37.00
1488425536,2.27,31,0.28,0.00,3892.00,8.00
1488425537,2.27,31,0.28,0.00,852.00,0.00
1488425538,2.27,31,0.28,0.00,0.00,0.00
1488425539,2.27,31,0.28,0.00,2572.00,0.00
1488425540,2.27,31,0.28,0.00,3772.00,33.00
