Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425410,1.09,16,0.00,3500.00,0.00,25.00
1488425411,1.23,0,0.01,3384.00,0.00,31.00
1488425412,1.23,16,0.01,1780.00,0.00,8.00
1488425413,1.21,18,0.01,1256.00,0.00,17.00
1488425414,1.18,1,0.01,1972.00,0.00,30.00
1488425415,1.30,18,0.01,3820.00,0.00,21.00
1488425416,1.27,19,0.01,676.00,0.00,19.00
1488425417,1.11,19,0.01,1920.00,0.00,19.00
1488425418,1.18,18,0.01,4800.00,0.00,31.00
1488425419,1.14,16,0.01,4976.00,0.00,42.00
1488425420,1.27,16,0.01,1492.00,0.00,27.00
1488425421,1.20,16,0.01,1964.00,0.00,12.00
1488425422,1.25,18,0.01,1524.00,0.00,16.00
1488425423,1.25,17,0.01,3264.00,0.00,25.00
1488425424,1.43,17,0.01,532.00,0.00,0.00
1488425425,1.57,17,0.01,892.00,0.00,1.00
1488425426,1.16,18,0.01,2048.00,0.00,11.00
1488425427,1.48,17,0.02,312.00,0.00,0.00
1488425428,1.36,17,0.02,276.00,0.00,0.00
1488425429,1.18,20,0.02,1996.00,0.00,12.00
1488425430,1.32,19,0.02,352.00,0.00,8.00
1488425431,1.14,18,0.02,2476.00,0.00,27.00
1488425432,1.27,18,0.02,660.00,0.00,4.00
1488425433,1.27,16,0.02,1232.00,0.00,20.00
1488425434,1.23,16,0.02,1920.00,0.00,12.00
1488425435,1.14,18,0.02,2316.00,0.00,16.00
1488425436,1.23,16,0.02,3920.00,0.00,19.00
1488425437,1.16,19,0.02,2876.00,0.00,28.00
1488425438,1.18,18,0.02,3204.00,0.00,37.00
1488425439,1.11,17,0.03,1358.42,0.00,6.93
1488425440,1.23,17,0.02,2504.00,0.00,16.00
1488425441,1.27,16,0.03,1168.00,0.00,23.00
1488425442,1.21,16,0.03,4072.00,0.00,26.00
1488425443,1.16,19,0.03,1608.00,0.00,8.00
1488425444,1.14,17,0.03,2880.00,0.00,25.00
1488425445,1.34,16,0.03,2880.00,0.00,36.00
1488425446,1.09,18,0.03,4384.00,0.00,47.00
1488425447,1.30,18,0.03,1504.00,0.00,10.00
1488425448,1.27,0,0.03,1824.00,0.00,24.00
1488425449,1.20,18,0.03,2568.00,0.00,36.00
1488425450,1.20,1,0.03,3336.00,0.00,17.00
1488425451,1.27,18,0.03,3528.00,0.00,25.00
1488425452,1.27,17,0.03,2820.00,0.00,27.00
1488425453,1.23,16,0.03,3776.00,0.00,26.00
1488425454,1.25,16,0.04,1156.00,0.00,28.00
1488425455,1.34,16,0.04,2376.00,0.00,17.00
1488425456,1.23,18,0.04,1288.00,0.00,3.00
1488425457,1.32,18,0.04,1084.00,0.00,16.00
1488425458,1.39,2,0.04,916.00,0.00,4.00
1488425459,1.11,19,0.04,4616.00,0.00,39.00
1488425460,1.18,16,0.04,4688.00,0.00,38.00
1488425461,1.30,0,0.11,680.00,0.00,18.00
1488425462,2.16,18,0.20,0.00,0.00,0.00
1488425463,2.27,18,0.20,0.00,0.00,0.00
1488425464,2.05,17,0.21,28.00,0.00,4.00
1488425465,2.02,19,0.21,36.00,0.00,0.00
1488425466,2.27,19,0.21,0.00,0.00,0.00
1488425467,2.16,19,0.21,4.00,0.00,0.00
1488425468,2.20,21,0.21,0.00,0.00,1.00
1488425469,2.25,21,0.22,0.00,0.00,0.00
1488425470,2.14,21,0.22,0.00,0.00,0.00
1488425471,1.95,21,0.22,0.00,0.00,0.00
1488425472,2.00,21,0.22,0.00,0.00,0.00
1488425473,2.05,21,0.22,0.00,0.00,0.00
1488425474,2.05,21,0.22,0.00,0.00,0.00
1488425475,2.05,21,0.23,0.00,0.00,0.00
1488425476,2.07,21,0.23,0.00,0.00,1.00
1488425477,1.98,21,0.23,0.00,0.00,1.00
1488425478,1.98,21,0.23,0.00,0.00,0.00
1488425479,1.98,21,0.23,0.00,0.00,0.00
1488425480,2.00,16,0.24,0.00,0.00,2.00
1488425481,2.02,17,0.24,4.00,0.00,4.00
1488425482,1.93,17,0.24,40.00,0.00,5.00
1488425483,2.02,19,0.24,20.00,0.00,2.00
1488425484,2.00,19,0.24,0.00,0.00,0.00
1488425485,2.07,19,0.24,0.00,0.00,0.00
1488425486,2.00,19,0.24,0.00,0.00,0.00
1488425487,2.02,19,0.25,0.00,0.00,1.00
1488425488,2.02,19,0.25,0.00,0.00,1.00
1488425489,1.95,19,0.25,4.00,0.00,1.00
1488425490,2.00,19,0.25,4.00,0.00,0.00
1488425491,2.05,19,0.25,0.00,0.00,1.00
1488425492,2.00,16,0.26,24.00,0.00,2.00
1488425493,2.07,17,0.26,4.00,0.00,2.00
1488425494,2.05,17,0.26,0.00,0.00,1.00
1488425495,2.02,17,0.26,4.00,0.00,1.00
1488425496,2.05,16,0.26,8.00,0.00,1.00
1488425497,2.00,17,0.27,28.00,0.00,5.00
1488425498,2.16,0,0.27,8.00,0.00,5.00
1488425499,2.25,0,0.27,0.00,0.00,2.00
1488425500,2.14,18,0.27,16.00,0.00,4.00
1488425501,2.07,18,0.27,36.00,0.00,4.00
1488425502,1.95,18,0.27,8.00,0.00,4.00
1488425503,2.14,0,0.28,0.00,0.00,3.00
1488425504,2.27,0,0.28,0.00,0.00,2.00
1488425505,2.27,0,0.28,0.00,3212.00,18.00
1488425506,2.27,0,0.28,0.00,3464.00,35.00
1488425507,2.25,0,0.28,0.00,3576.00,2.00
1488425508,2.29,0,0.28,0.00,0.00,2.00
1488425509,2.27,0,0.28,0.00,976.00,2.00
1488425510,2.25,0,0.28,0.00,2864.00,40.00
1488425511,2.27,0,0.28,0.00,3712.00,15.00
1488425512,2.30,0,0.28,0.00,2932.00,2.00
1488425513,2.27,0,0.28,0.00,0.00,2.00
1488425514,2.27,0,0.28,0.00,0.00,2.00
1488425515,2.25,0,0.28,0.00,2664.00,3.00
1488425516,2.29,0,0.28,0.00,3484.00,41.00
1488425517,2.27,0,0.28,0.00,4180.00,15.00
1488425518,2.25,0,0.28,0.00,132.00,2.00
1488425519,2.29,0,0.28,0.00,1464.00,4.00
1488425520,2.25,0,0.28,0.00,3160.00,38.00
1488425521,2.27,0,0.28,0.00,3640.00,16.00
1488425522,2.27,0,0.28,0.00,2080.00,2.00
1488425523,2.27,0,0.28,0.00,0.00,2.00
1488425524,2.30,0,0.28,0.00,984.00,2.00
1488425525,2.27,16,0.28,0.00,2948.00,38.00
1488425526,2.18,19,0.28,0.00,3268.00,18.00
