Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425068,1.27,16,0.00,1350.50,0.00,5.94
1488425069,1.41,19,0.01,5100.00,0.00,38.00
1488425070,1.55,18,0.01,4188.00,0.00,28.00
1488425071,1.66,17,0.01,540.00,0.00,7.00
1488425072,1.45,16,0.01,616.00,0.00,4.00
1488425073,1.64,20,0.01,1552.00,0.00,5.00
1488425074,1.64,0,0.01,152.00,0.00,1.00
1488425075,1.62,21,0.01,1128.00,0.00,11.00
1488425076,1.68,20,0.01,132.00,0.00,4.00
1488425077,1.34,16,0.01,2540.00,0.00,19.00
1488425078,1.59,16,0.01,1620.00,0.00,18.00
1488425079,1.59,1,0.02,1184.00,0.00,7.00
1488425080,1.48,18,0.02,752.00,0.00,6.00
1488425081,1.46,0,0.02,760.00,0.00,9.00
1488425082,1.39,18,0.02,1988.00,0.00,24.00
1488425083,1.32,16,0.02,2500.00,0.00,13.00
1488425084,1.64,1,0.02,1200.00,0.00,14.00
1488425085,1.50,18,0.02,1024.00,0.00,22.00
1488425086,1.27,17,0.02,2952.00,0.00,22.00
1488425087,1.43,20,0.02,6124.00,0.00,25.00
1488425088,1.34,1,0.02,3276.00,0.00,26.00
1488425089,1.52,16,0.03,1724.00,0.00,18.00
1488425090,1.62,16,0.03,524.00,0.00,6.00
1488425091,1.48,2,0.03,1988.00,0.00,11.00
1488425092,1.59,2,0.03,552.00,0.00,21.00
1488425093,1.34,18,0.03,3668.00,0.00,23.00
1488425094,1.66,2,0.03,1052.00,0.00,12.00
1488425095,1.50,19,0.03,324.00,0.00,7.00
1488425096,1.59,20,0.03,1436.00,0.00,4.00
1488425097,1.41,3,0.03,1892.00,0.00,10.00
1488425098,1.53,17,0.04,1744.00,0.00,10.00
1488425099,1.62,1,0.04,388.00,0.00,12.00
1488425100,1.41,0,0.04,3840.00,0.00,18.00
1488425101,1.68,2,0.04,0.00,0.00,2.00
1488425102,1.34,16,0.04,2332.00,0.00,30.00
1488425103,1.93,6,0.20,176.00,0.00,1.00
1488425104,2.05,6,0.20,4.00,0.00,1.00
1488425105,2.05,20,0.20,8.00,0.00,1.00
1488425106,1.96,0,0.21,0.00,0.00,0.00
1488425107,2.00,0,0.21,0.00,0.00,1.00
1488425108,1.91,0,0.21,0.00,0.00,2.00
1488425109,2.02,0,0.21,0.00,0.00,1.00
1488425110,1.98,0,0.21,0.00,0.00,2.00
1488425111,1.96,0,0.22,0.00,0.00,3.00
1488425112,2.02,0,0.22,0.00,0.00,5.00
1488425113,2.05,0,0.22,0.00,0.00,3.00
1488425114,2.02,0,0.22,0.00,0.00,3.00
1488425115,2.00,0,0.22,0.00,0.00,3.00
1488425116,2.00,0,0.22,0.00,0.00,3.00
1488425117,2.07,20,0.22,20.00,0.00,0.00
1488425118,2.07,21,0.23,0.00,0.00,1.00
1488425119,2.00,21,0.23,0.00,0.00,0.00
1488425120,2.00,21,0.23,0.00,0.00,0.00
1488425121,1.98,19,0.23,4.00,0.00,0.00
1488425122,2.27,19,0.23,0.00,0.00,0.00
1488425123,1.93,18,0.23,0.00,0.00,0.00
1488425124,2.05,20,0.23,0.00,0.00,0.00
1488425125,2.00,0,0.23,0.00,0.00,3.00
1488425126,2.02,0,0.24,0.00,0.00,2.00
1488425127,2.02,0,0.24,4.00,0.00,4.00
1488425128,2.05,18,0.24,8.00,0.00,0.00
1488425129,2.07,21,0.24,0.00,0.00,2.00
1488425130,2.05,21,0.24,0.00,0.00,1.00
1488425131,1.98,21,0.24,0.00,0.00,1.00
1488425132,1.98,21,0.24,0.00,0.00,0.00
1488425133,2.00,21,0.25,0.00,0.00,1.00
1488425134,2.05,21,0.25,0.00,0.00,0.00
1488425135,2.02,21,0.25,0.00,0.00,1.00
1488425136,2.02,1,0.25,0.00,0.00,0.00
1488425137,2.02,1,0.25,0.00,0.00,1.00
1488425138,2.00,1,0.26,0.00,0.00,1.00
1488425139,2.00,1,0.26,0.00,0.00,0.00
1488425140,2.00,1,0.26,0.00,0.00,1.00
1488425141,2.02,1,0.26,0.00,0.00,0.00
1488425142,2.00,1,0.26,0.00,0.00,0.00
1488425143,2.02,1,0.26,0.00,0.00,1.00
1488425144,2.05,1,0.26,0.00,0.00,0.00
1488425145,2.00,1,0.27,0.00,0.00,0.00
1488425146,2.05,1,0.27,0.00,0.00,0.00
