Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.29,39,0.00,340.00,0.00,5.00
1488425029,1.59,23,0.01,172.00,0.00,2.00
1488425030,1.64,25,0.01,184.00,0.00,3.00
1488425031,1.62,25,0.01,192.00,0.00,4.00
1488425032,1.55,26,0.01,324.00,0.00,3.00
1488425033,1.52,30,0.01,2236.00,0.00,13.00
1488425034,1.68,24,0.01,2652.00,0.00,17.00
1488425035,1.66,29,0.01,848.00,0.00,8.00
1488425036,1.45,37,0.01,2144.00,0.00,18.00
1488425037,1.64,26,0.01,576.00,0.00,5.00
1488425038,1.52,28,0.01,1500.00,0.00,15.00
1488425039,1.41,36,0.02,1008.00,0.00,7.00
1488425040,1.61,43,0.02,1300.00,0.00,12.00
1488425041,1.41,27,0.02,3100.00,0.00,21.00
1488425042,1.68,32,0.02,0.00,0.00,1.00
1488425043,1.57,38,0.02,0.00,0.00,0.00
1488425044,1.62,34,0.02,688.00,0.00,6.00
1488425045,1.32,23,0.02,1768.00,0.00,14.00
1488425046,1.55,24,0.02,1680.00,0.00,18.00
1488425047,1.41,26,0.02,1412.00,0.00,18.00
1488425048,1.32,27,0.02,840.00,0.00,8.00
1488425049,1.55,27,0.03,328.00,0.00,2.00
1488425050,1.59,35,0.03,1748.00,0.00,20.00
1488425051,1.50,41,0.03,440.00,0.00,1.00
1488425052,1.57,42,0.03,1184.00,0.00,10.00
1488425053,1.57,23,0.03,8.00,0.00,3.00
1488425054,1.43,28,0.03,576.00,0.00,7.00
1488425055,1.46,34,0.03,1084.00,0.00,12.00
1488425056,1.66,32,0.03,368.00,0.00,2.00
1488425057,1.34,23,0.03,2136.00,0.00,19.00
1488425058,1.50,39,0.04,1868.00,0.00,18.00
1488425059,1.43,22,0.04,456.00,0.00,4.00
1488425060,1.77,23,0.04,128.00,0.00,2.00
1488425061,1.46,33,0.04,912.00,0.00,10.00
1488425062,1.61,42,0.04,0.00,0.00,1.00
