Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425017,1.34,17,0.01,4108.00,0.00,52.00
1488425018,1.36,16,0.01,5384.00,0.00,44.00
1488425019,1.39,16,0.01,5912.00,0.00,44.00
1488425020,1.27,16,0.01,5292.00,0.00,47.00
1488425021,1.32,17,0.01,5428.00,0.00,55.00
1488425022,1.20,17,0.01,5520.00,0.00,37.00
1488425023,1.36,18,0.01,6832.00,0.00,49.00
1488425024,1.36,17,0.01,6408.00,0.00,60.00
1488425025,1.27,18,0.01,5808.00,0.00,40.00
1488425026,1.30,17,0.01,5324.00,0.00,62.00
1488425027,1.43,17,0.01,3920.00,0.00,44.00
1488425028,1.25,18,0.01,5468.00,0.00,40.00
1488425029,1.43,16,0.01,3728.00,0.00,39.00
1488425030,1.34,17,0.02,4196.00,0.00,44.00
1488425031,1.30,16,0.01,5288.00,0.00,57.00
1488425032,1.34,18,0.02,4732.00,0.00,43.00
1488425033,1.30,16,0.02,5936.00,0.00,59.00
1488425034,1.30,17,0.02,5144.00,0.00,52.00
1488425035,1.41,16,0.02,3904.00,0.00,58.00
1488425036,1.27,17,0.02,6236.00,0.00,64.00
1488425037,1.32,17,0.02,5216.00,0.00,60.00
1488425038,1.25,19,0.02,5728.00,0.00,51.00
1488425039,1.36,18,0.02,4380.00,0.00,49.00
1488425040,1.32,16,0.02,6324.00,0.00,55.00
1488425041,1.27,16,0.02,4792.00,0.00,51.00
1488425042,1.25,18,0.02,4036.00,0.00,74.00
1488425043,1.27,18,0.02,5696.00,0.00,35.00
1488425044,1.36,19,0.03,6484.00,0.00,40.00
1488425045,1.34,16,0.03,4688.00,0.00,55.00
1488425046,1.27,18,0.03,4052.00,0.00,56.00
1488425047,1.34,16,0.03,5812.00,0.00,53.00
1488425048,1.27,17,0.03,5716.00,0.00,54.00
1488425049,1.32,17,0.03,5332.00,0.00,47.00
1488425050,1.39,20,0.03,5268.00,0.00,53.00
1488425051,1.43,18,0.03,5020.00,0.00,72.00
1488425052,1.30,17,0.03,5208.00,0.00,57.00
1488425053,1.48,18,0.03,4912.00,0.00,45.00
1488425054,1.27,17,0.03,5844.00,0.00,50.00
1488425055,1.32,17,0.03,4984.00,0.00,49.00
1488425056,1.32,18,0.03,5504.00,0.00,46.00
1488425057,1.27,17,0.04,4176.00,0.00,46.00
1488425058,1.39,17,0.04,6204.00,0.00,49.00
1488425059,1.36,18,0.04,4464.00,0.00,37.00
1488425060,1.34,18,0.04,4508.00,0.00,58.00
1488425061,1.41,18,0.04,5644.00,0.00,46.00
