Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488413975,1.09,24,0.00,10460.00,0.00,91.00
1488413976,1.21,26,0.00,11148.00,0.00,96.00
1488413977,1.09,26,0.01,11268.00,0.00,103.00
1488413978,1.18,28,0.01,10268.00,0.00,98.00
1488413979,1.20,28,0.01,10668.00,0.00,99.00
1488413980,1.21,28,0.01,11824.00,0.00,108.00
1488413981,1.18,28,0.01,12032.00,0.00,109.00
1488413982,1.14,28,0.01,10888.00,0.00,106.00
1488413983,1.16,29,0.01,11252.00,0.00,104.00
1488413984,1.18,30,0.01,11000.00,0.00,105.00
1488413985,1.23,30,0.01,10804.00,0.00,105.00
1488413986,1.18,30,0.01,10476.00,0.00,104.00
1488413987,1.14,30,0.01,11060.00,0.00,106.00
1488413988,1.23,30,0.01,11620.00,0.00,107.00
1488413989,1.30,30,0.01,11816.00,0.00,112.00
1488413990,1.14,30,0.01,11132.00,0.00,103.00
1488413991,1.20,31,0.01,11164.00,0.00,108.00
1488413992,1.16,31,0.01,11040.00,0.00,101.00
1488413993,1.23,31,0.01,9948.00,0.00,98.00
1488413994,1.23,31,0.02,10956.00,0.00,104.00
1488413995,1.11,31,0.02,10648.00,0.00,97.00
1488413996,1.18,31,0.02,10760.00,0.00,105.00
1488413997,1.23,31,0.02,10940.00,0.00,100.00
1488413998,1.11,31,0.02,11068.00,0.00,103.00
1488413999,1.14,32,0.02,11112.00,0.00,106.00
1488414000,1.18,32,0.02,11676.00,0.00,112.00
1488414001,1.25,33,0.02,10800.00,0.00,103.00
1488414002,0.89,33,0.02,8208.00,0.00,62.00
1488414003,1.20,34,0.02,10740.00,0.00,100.00
1488414004,1.23,34,0.02,11432.00,0.00,109.00
1488414005,1.14,34,0.02,10672.00,0.00,103.00
1488414006,1.14,34,0.02,10432.00,0.00,99.00
1488414007,1.20,34,0.02,11124.00,0.00,105.00
1488414008,1.09,34,0.02,10520.00,0.00,101.00
1488414009,1.23,34,0.02,11044.00,0.00,106.00
1488414010,1.18,34,0.02,11056.00,0.00,110.00
1488414011,1.18,34,0.03,10536.00,0.00,99.00
1488414012,1.09,34,0.02,9948.00,0.00,95.00
1488414013,1.23,34,0.03,10844.00,0.00,102.00
1488414014,1.25,34,0.03,10556.00,0.00,101.00
1488414015,1.11,34,0.03,10820.00,0.00,100.00
1488414016,1.18,34,0.03,10768.00,0.00,102.00
1488414017,1.18,34,0.03,10420.00,0.00,95.00
1488414018,1.25,36,0.03,11000.00,0.00,105.00
1488414019,1.11,36,0.03,10640.00,0.00,104.00
1488414020,1.23,36,0.03,11008.00,0.00,103.00
1488414021,1.20,37,0.03,11760.00,0.00,111.00
1488414022,1.23,37,0.03,11216.00,0.00,111.00
1488414023,1.18,37,0.03,11136.00,0.00,105.00
1488414024,1.30,37,0.03,11140.00,0.00,105.00
1488414025,1.23,37,0.03,11120.00,0.00,109.00
1488414026,1.23,37,0.03,11144.00,0.00,107.00
1488414027,1.14,37,0.03,11108.00,0.00,106.00
1488414028,1.09,37,0.03,11308.00,0.00,104.00
1488414029,1.18,37,0.03,11200.00,0.00,103.00
1488414030,1.30,37,0.04,12532.00,0.00,121.00
1488414031,1.18,37,0.04,11204.00,0.00,103.00
1488414032,1.21,37,0.04,10808.00,0.00,103.00
1488414033,1.32,37,0.04,12140.00,0.00,114.00
1488414034,1.18,37,0.04,10488.00,0.00,103.00
1488414035,1.16,37,0.04,11196.00,0.00,105.00
1488414036,1.18,37,0.04,11732.00,0.00,105.00
1488414037,0.89,38,0.09,7100.00,24.00,66.00
1488414038,1.91,38,0.20,76.00,4.00,1.00
1488414039,1.98,38,0.21,108.00,0.00,0.00
1488414040,1.95,38,0.21,108.00,0.00,0.00
1488414041,1.91,38,0.21,108.00,0.00,0.00
1488414042,1.98,38,0.21,108.00,0.00,1.00
1488414043,1.91,38,0.21,112.00,0.00,0.00
1488414044,1.93,38,0.22,108.00,0.00,0.00
1488414045,1.91,38,0.22,108.00,0.00,0.00
1488414046,2.02,38,0.22,108.00,0.00,0.00
1488414047,1.91,38,0.22,108.00,0.00,0.00
1488414048,1.93,38,0.22,112.00,0.00,1.00
1488414049,1.93,38,0.23,104.00,0.00,0.00
1488414050,1.93,38,0.23,108.00,0.00,0.00
1488414051,1.95,38,0.23,104.00,0.00,0.00
1488414052,1.95,38,0.23,112.00,0.00,0.00
1488414053,1.91,38,0.23,102.97,0.00,0.00
1488414054,1.91,38,0.24,104.00,0.00,1.00
1488414055,1.93,38,0.24,104.00,0.00,0.00
1488414056,1.93,38,0.24,108.00,0.00,0.00
