Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425068,1.29,31,0.00,1259.41,0.00,15.84
1488425069,1.48,40,0.01,1180.00,0.00,12.00
1488425070,1.64,42,0.01,148.00,0.00,4.00
1488425071,1.61,27,0.01,1072.00,0.00,10.00
1488425072,1.39,28,0.01,1148.00,0.00,11.00
1488425073,1.77,29,0.01,0.00,0.00,0.00
1488425074,1.66,36,0.01,456.00,0.00,4.00
1488425075,1.75,42,0.01,532.00,0.00,2.00
1488425076,1.64,25,0.01,676.00,0.00,5.00
1488425077,1.52,30,0.01,96.00,0.00,0.00
1488425078,1.77,34,0.01,12.00,0.00,2.00
1488425079,1.62,30,0.02,1068.00,0.00,13.00
1488425080,1.53,34,0.02,2492.00,0.00,19.00
1488425081,1.43,28,0.02,436.00,0.00,5.00
1488425082,1.21,37,0.02,4384.00,0.00,34.00
1488425083,1.41,39,0.02,1844.00,0.00,12.00
1488425084,1.66,26,0.02,164.00,0.00,1.00
1488425085,1.55,31,0.02,464.00,0.00,3.00
1488425086,1.59,32,0.02,584.00,0.00,6.00
1488425087,1.77,36,0.02,0.00,0.00,1.00
1488425088,1.55,37,0.02,0.00,0.00,1.00
1488425089,1.70,38,0.03,176.00,0.00,4.00
1488425090,1.50,39,0.03,568.00,0.00,6.00
1488425091,1.57,29,0.03,440.00,0.00,7.00
1488425092,1.34,39,0.03,5676.00,0.00,38.00
1488425093,1.52,40,0.03,48.00,0.00,1.00
1488425094,1.48,27,0.03,1356.00,0.00,10.00
1488425095,1.53,37,0.03,160.00,0.00,2.00
1488425096,1.73,38,0.03,156.00,0.00,2.00
1488425097,1.20,25,0.03,5140.00,0.00,38.00
1488425098,1.25,25,0.04,8460.00,0.00,52.00
1488425099,1.48,31,0.04,824.00,0.00,7.00
1488425100,1.59,38,0.04,1228.00,0.00,8.00
1488425101,1.62,36,0.04,376.00,0.00,3.00
1488425102,1.55,24,0.04,312.00,0.00,3.00
1488425103,2.00,27,0.20,0.00,0.00,0.00
1488425104,2.14,29,0.20,0.00,0.00,1.00
1488425105,2.27,29,0.20,0.00,0.00,0.00
1488425106,2.00,29,0.21,0.00,0.00,0.00
1488425107,2.07,29,0.21,0.00,0.00,0.00
1488425108,2.14,30,0.21,0.00,0.00,0.00
1488425109,2.07,30,0.21,0.00,0.00,0.00
1488425110,2.00,30,0.21,0.00,0.00,0.00
1488425111,2.03,30,0.22,0.00,0.00,0.00
1488425112,2.07,30,0.22,0.00,0.00,1.00
1488425113,2.07,30,0.22,0.00,0.00,0.00
1488425114,2.09,30,0.22,0.00,0.00,1.00
1488425115,2.05,30,0.22,0.00,0.00,0.00
1488425116,2.07,30,0.22,0.00,0.00,1.00
1488425117,2.07,30,0.22,0.00,0.00,0.00
1488425118,2.11,30,0.23,0.00,0.00,1.00
1488425119,2.02,30,0.23,0.00,0.00,0.00
1488425120,2.07,30,0.23,0.00,0.00,0.00
1488425121,2.02,30,0.23,0.00,0.00,0.00
1488425122,2.05,30,0.23,0.00,0.00,0.00
1488425123,2.04,30,0.23,0.00,0.00,0.00
1488425124,2.12,30,0.23,0.00,0.00,0.00
1488425125,2.05,30,0.23,0.00,0.00,0.00
1488425126,2.05,30,0.24,0.00,0.00,0.00
1488425127,2.07,30,0.24,0.00,0.00,1.00
1488425128,2.07,30,0.24,0.00,0.00,0.00
1488425129,2.11,30,0.24,0.00,0.00,2.00
1488425130,2.11,30,0.24,0.00,0.00,1.00
1488425131,2.02,32,0.24,0.00,0.00,1.00
1488425132,2.02,32,0.24,0.00,0.00,0.00
1488425133,2.07,32,0.25,0.00,0.00,1.00
1488425134,2.07,32,0.25,0.00,0.00,0.00
1488425135,2.09,32,0.25,0.00,0.00,1.00
1488425136,2.07,32,0.25,0.00,0.00,0.00
1488425137,2.04,32,0.25,0.00,0.00,1.00
1488425138,2.09,32,0.26,0.00,0.00,1.00
1488425139,2.07,32,0.26,0.00,0.00,0.00
1488425140,2.02,32,0.26,0.00,0.00,1.00
1488425141,2.09,32,0.26,0.00,0.00,0.00
1488425142,2.07,32,0.26,0.00,0.00,0.00
1488425143,2.11,32,0.26,0.00,0.00,0.00
1488425144,2.05,32,0.26,0.00,0.00,0.00
1488425145,2.07,32,0.27,0.00,0.00,0.00
1488425146,2.07,32,0.27,0.00,0.00,0.00
1488425147,2.07,32,0.27,0.00,0.00,0.00
1488425148,2.02,32,0.27,0.00,0.00,0.00
1488425149,2.05,32,0.27,0.00,0.00,0.00
1488425150,2.07,32,0.27,0.00,0.00,0.00
1488425151,2.18,34,0.27,0.00,0.00,0.00
1488425152,2.25,34,0.28,0.00,0.00,0.00
1488425153,2.23,34,0.28,4.00,2272.00,0.00
1488425154,2.27,34,0.28,0.00,3064.00,38.00
1488425155,2.27,34,0.28,0.00,2988.00,14.00
1488425156,2.27,34,0.28,0.00,1928.00,0.00
1488425157,2.27,34,0.28,0.00,0.00,0.00
1488425158,2.27,34,0.28,0.00,1016.00,1.00
1488425159,2.27,34,0.28,0.00,2440.00,26.00
1488425160,2.27,34,0.28,0.00,3072.00,22.00
1488425161,2.27,34,0.28,0.00,3936.00,2.00
1488425162,2.27,34,0.28,0.00,0.00,0.00
1488425163,2.27,34,0.28,0.00,0.00,0.00
1488425164,2.27,34,0.28,0.00,500.00,0.00
1488425165,2.27,34,0.28,0.00,2640.00,6.00
1488425166,2.27,34,0.28,0.00,3220.00,30.00
1488425167,2.30,34,0.28,0.00,3724.00,13.00
1488425168,2.27,34,0.28,0.00,396.00,0.00
1488425169,2.25,34,0.28,0.00,412.00,0.00
1488425170,2.27,34,0.28,0.00,2696.00,3.00
1488425171,2.27,34,0.28,0.00,3164.00,32.00
1488425172,2.27,34,0.28,0.00,3664.00,13.00
1488425173,2.30,34,0.28,0.00,408.00,0.00
1488425174,2.25,34,0.28,0.00,0.00,0.00
1488425175,2.30,34,0.28,0.00,984.00,0.00
1488425176,2.25,34,0.28,0.00,2384.00,23.00
1488425177,2.27,34,0.28,0.00,3152.00,23.00
1488425178,2.27,34,0.28,0.00,3780.00,0.00
1488425179,2.27,34,0.28,0.00,0.00,0.00
1488425180,2.27,34,0.28,0.00,0.00,0.00
1488425181,2.27,34,0.28,0.00,1988.00,0.00
1488425182,2.27,34,0.28,0.00,2992.00,28.00
1488425183,2.27,34,0.28,0.00,3208.00,14.00
1488425184,2.27,34,0.28,0.00,2172.00,1.00
1488425185,2.27,34,0.28,0.00,0.00,1.00
1488425186,2.27,34,0.28,0.00,124.00,1.00
1488425187,2.27,34,0.28,0.00,2900.00,0.00
1488425188,2.27,34,0.28,0.00,3084.00,31.00
1488425189,2.27,34,0.28,0.00,3712.00,11.00
1488425190,2.27,34,0.28,0.00,352.00,0.00
1488425191,2.27,34,0.28,0.00,0.00,1.00
1488425192,2.27,34,0.28,0.00,1900.00,0.00
1488425193,2.07,34,0.28,0.00,2664.00,35.00
1488425194,2.25,34,0.28,0.00,3240.00,14.00
1488425195,2.30,34,0.28,0.00,3064.00,0.00
1488425196,2.27,34,0.28,0.00,0.00,0.00
1488425197,2.27,34,0.28,0.00,0.00,0.00
1488425198,2.27,34,0.28,0.00,2264.00,0.00
1488425199,2.27,34,0.28,0.00,3312.00,32.00
1488425200,2.27,34,0.28,0.00,3176.00,14.00
1488425201,2.27,34,0.28,0.00,1948.00,0.00
1488425202,2.27,34,0.28,0.00,0.00,0.00
1488425203,2.27,34,0.28,0.00,768.00,0.00
1488425204,2.27,34,0.28,0.00,2800.00,18.00
1488425205,2.27,34,0.28,0.00,3288.00,17.00
1488425206,2.27,34,0.28,0.00,3980.00,9.00
1488425207,2.27,34,0.28,0.00,100.00,0.00
1488425208,2.27,34,0.28,0.00,0.00,0.00
1488425209,2.27,34,0.28,0.00,1880.00,0.00
1488425210,2.27,34,0.28,0.00,2952.00,27.00
1488425211,2.27,34,0.28,0.00,3236.00,17.00
1488425212,2.27,34,0.28,0.00,2248.00,0.00
1488425213,2.27,34,0.28,0.00,0.00,0.00
1488425214,2.27,34,0.28,0.00,456.00,0.00
1488425215,2.27,34,0.28,0.00,2664.00,6.00
1488425216,2.27,34,0.28,0.00,3128.00,25.00
1488425217,2.27,34,0.28,0.00,3780.00,11.00
1488425218,2.27,34,0.28,0.00,168.00,0.00
1488425219,2.27,34,0.28,0.00,0.00,0.00
1488425220,2.27,34,0.28,0.00,1764.00,0.00
1488425221,2.27,34,0.28,0.00,2916.00,30.00
1488425222,2.27,34,0.28,0.00,3120.00,13.00
1488425223,2.27,34,0.28,0.00,2760.00,0.00
1488425224,2.27,34,0.28,0.00,0.00,0.00
1488425225,2.25,34,0.28,0.00,0.00,0.00
1488425226,2.02,34,0.28,0.00,2376.00,0.00
1488425227,2.27,34,0.28,0.00,2936.00,36.00
1488425228,2.27,34,0.28,0.00,2936.00,13.00
1488425229,2.25,34,0.28,0.00,2196.00,0.00
1488425230,2.30,34,0.28,0.00,0.00,0.00
1488425231,2.25,34,0.28,0.00,112.00,0.00
1488425232,2.30,34,0.28,0.00,2836.00,0.00
1488425233,2.25,34,0.28,0.00,3076.00,38.00
