Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488416016,1.18,1,0.00,708.00,0.00,17.00
1488416017,1.21,16,0.00,2126.73,0.00,21.78
1488416018,1.23,7,0.00,3864.00,0.00,13.00
1488416019,1.18,16,0.01,1348.00,0.00,25.00
1488416020,1.11,16,0.01,2284.00,0.00,33.00
1488416021,1.32,18,0.01,1428.00,0.00,23.00
1488416022,1.16,18,0.01,1164.00,0.00,16.00
1488416023,1.30,0,0.01,2388.00,0.00,18.00
1488416024,1.20,19,0.01,1136.00,0.00,13.00
1488416025,1.43,18,0.01,1152.00,0.00,25.00
1488416026,1.30,16,0.01,2096.00,0.00,7.00
1488416027,1.21,18,0.01,1904.00,0.00,16.00
1488416028,1.32,16,0.01,940.00,0.00,13.00
1488416029,1.21,18,0.01,436.00,0.00,17.00
1488416030,1.11,16,0.01,1600.00,0.00,16.00
1488416031,1.41,17,0.01,104.00,0.00,16.00
1488416032,1.36,17,0.01,2288.00,0.00,4.00
1488416033,1.09,16,0.01,2088.00,0.00,17.00
1488416034,1.14,17,0.02,1816.00,0.00,17.00
1488416035,1.25,20,0.02,1520.00,0.00,12.00
1488416036,1.18,0,0.02,1936.00,0.00,15.00
1488416037,1.16,20,0.02,1028.00,0.00,1.00
1488416038,1.18,17,0.02,3596.00,0.00,9.00
1488416039,1.23,20,0.02,1292.00,0.00,18.00
1488416040,1.23,17,0.02,1264.00,0.00,5.00
1488416041,1.23,16,0.02,2032.00,0.00,11.00
1488416042,1.23,16,0.02,1088.00,0.00,25.00
1488416043,1.23,17,0.02,2044.00,0.00,39.00
1488416044,1.18,19,0.02,3316.00,0.00,52.00
1488416045,1.23,21,0.02,860.00,0.00,7.00
1488416046,1.34,1,0.02,1604.00,0.00,16.00
1488416047,1.14,17,0.02,2960.00,0.00,23.00
1488416048,1.32,16,0.03,1276.00,0.00,19.00
1488416049,1.14,18,0.03,2116.00,0.00,10.00
1488416050,1.25,18,0.03,2356.00,0.00,25.00
1488416051,1.25,1,0.03,1088.00,0.00,17.00
1488416052,1.32,19,0.03,1144.00,0.00,13.00
1488416053,1.34,16,0.03,1440.00,0.00,22.00
1488416054,1.18,18,0.03,2256.00,0.00,16.00
1488416055,1.25,16,0.03,1588.00,0.00,22.00
1488416056,1.27,16,0.03,1080.00,0.00,16.00
1488416057,1.14,17,0.03,3228.00,0.00,35.00
1488416058,1.21,19,0.03,3004.00,0.00,29.00
1488416059,1.25,17,0.03,2120.00,0.00,11.00
1488416060,1.32,17,0.03,2948.00,0.00,24.00
1488416061,1.18,16,0.03,3304.00,0.00,28.00
1488416062,1.32,20,0.03,1040.00,0.00,7.00
1488416063,1.25,0,0.03,1428.00,0.00,15.00
1488416064,1.27,18,0.04,1880.00,0.00,10.00
1488416065,1.23,19,0.04,2888.00,0.00,19.00
1488416066,1.23,16,0.04,1648.00,0.00,13.00
1488416067,1.23,1,0.04,660.00,0.00,15.00
1488416068,1.11,18,0.04,3376.00,0.00,21.00
1488416069,1.30,16,0.04,1076.00,0.00,14.00
1488416070,2.05,21,0.20,0.00,0.00,3.00
1488416071,2.23,18,0.20,0.00,0.00,1.00
1488416072,2.25,18,0.21,0.00,0.00,0.00
1488416073,2.02,16,0.21,0.00,0.00,3.00
1488416074,2.00,18,0.21,8.00,0.00,2.00
1488416075,1.98,18,0.21,4.00,0.00,0.00
1488416076,2.09,18,0.21,0.00,0.00,0.00
1488416077,2.00,19,0.21,16.00,0.00,1.00
1488416078,2.00,18,0.22,20.00,0.00,1.00
1488416079,1.98,18,0.22,0.00,0.00,0.00
1488416080,2.00,18,0.22,4.00,0.00,0.00
