Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425028,1.25,37,0.01,1600.00,0.00,11.00
1488425029,1.48,41,0.00,4332.00,0.00,39.00
1488425030,1.57,42,0.01,416.00,0.00,4.00
1488425031,1.62,43,0.01,8.00,0.00,1.00
1488425032,1.62,22,0.01,8.00,0.00,2.00
1488425033,1.75,31,0.01,144.00,0.00,8.00
1488425034,1.64,35,0.01,288.00,0.00,3.00
1488425035,1.57,30,0.01,708.00,0.00,5.00
1488425036,1.66,38,0.01,28.00,0.00,2.00
1488425037,1.55,24,0.01,188.00,0.00,3.00
1488425038,1.52,41,0.02,864.00,0.00,6.00
1488425039,1.48,42,0.02,448.00,0.00,5.00
1488425040,1.50,23,0.02,1312.00,0.00,14.00
1488425041,1.32,42,0.02,1004.00,0.00,11.00
1488425042,1.46,30,0.02,412.00,0.00,3.00
1488425043,1.53,35,0.02,40.00,0.00,1.00
1488425044,1.64,36,0.02,856.00,0.00,6.00
1488425045,1.39,37,0.02,688.00,0.00,6.00
1488425046,1.61,25,0.02,780.00,0.00,6.00
1488425047,1.68,27,0.02,72.00,0.00,2.00
1488425048,1.34,42,0.02,144.00,0.00,0.00
1488425049,1.25,42,0.03,3584.00,0.00,24.00
1488425050,1.50,36,0.03,2372.00,0.00,23.00
1488425051,1.64,40,0.03,0.00,0.00,1.00
1488425052,1.62,43,0.03,300.00,0.00,1.00
1488425053,1.30,29,0.03,5332.00,0.00,37.00
1488425054,1.36,32,0.03,2264.00,0.00,19.00
1488425055,1.41,36,0.03,1312.00,0.00,11.00
1488425056,1.43,23,0.03,2372.00,0.00,22.00
1488425057,1.50,38,0.03,792.00,0.00,11.00
1488425058,1.66,26,0.04,320.00,0.00,4.00
1488425059,1.50,29,0.04,0.00,0.00,0.00
1488425060,1.71,26,0.04,904.00,0.00,8.00
1488425061,1.43,32,0.04,1588.00,0.00,17.00
1488425062,1.39,40,0.04,1424.00,0.00,15.00
