Time,%CPU,CPU,%MEM,kB_rd/s,kB_wr/s,nvcswch/s
1488425016,1.27,22,0.00,184.00,0.00,4.00
1488425017,1.34,27,0.00,624.00,0.00,5.00
1488425018,1.14,27,0.00,1696.00,0.00,20.00
1488425019,1.23,33,0.01,1768.00,0.00,18.00
1488425020,1.16,22,0.01,868.00,0.00,11.00
1488425021,1.39,38,0.01,368.00,0.00,3.00
1488425022,1.25,41,0.01,1696.00,0.00,12.00
1488425023,1.32,43,0.01,812.00,0.00,6.00
1488425024,1.23,34,0.01,3856.00,0.00,31.00
1488425025,1.18,27,0.01,1364.00,0.00,11.00
1488425026,1.34,32,0.01,176.00,0.00,2.00
1488425027,1.25,34,0.01,1056.00,0.00,10.00
1488425028,1.30,41,0.01,1128.00,0.00,10.00
1488425029,1.16,37,0.01,2040.00,0.00,16.00
1488425030,1.18,24,0.01,1232.00,0.00,16.00
1488425031,1.36,25,0.01,264.00,0.00,4.00
1488425032,1.21,26,0.02,1080.00,0.00,10.00
1488425033,1.27,27,0.01,2224.00,0.00,18.00
1488425034,1.14,30,0.02,1936.00,0.00,18.00
1488425035,1.34,30,0.02,1124.00,0.00,11.00
1488425036,1.09,33,0.02,2140.00,0.00,17.00
1488425037,1.20,24,0.02,636.00,0.00,7.00
1488425038,1.36,25,0.02,1520.00,0.00,10.00
1488425039,1.27,29,0.02,1856.00,0.00,15.00
1488425040,1.30,23,0.02,2012.00,0.00,20.00
1488425041,1.25,28,0.02,504.00,0.00,5.00
1488425042,1.23,28,0.02,1772.00,0.00,14.00
1488425043,1.27,28,0.02,708.00,0.00,9.00
1488425044,1.20,32,0.02,976.00,0.00,12.00
1488425045,1.34,24,0.02,1292.00,0.00,10.00
1488425046,1.18,39,0.02,1212.00,0.00,13.00
1488425047,1.23,28,0.02,1688.00,0.00,18.00
1488425048,1.32,22,0.03,1592.00,0.00,14.00
1488425049,1.30,36,0.03,1304.00,0.00,12.00
1488425050,1.23,36,0.03,888.00,0.00,5.00
1488425051,1.32,24,0.03,2128.00,0.00,22.00
1488425052,1.27,29,0.03,1884.00,0.00,11.00
1488425053,1.25,28,0.03,460.00,0.00,5.00
1488425054,1.27,34,0.03,768.00,0.00,6.00
1488425055,1.09,33,0.03,2516.00,0.00,22.00
1488425056,1.25,36,0.03,960.00,0.00,9.00
1488425057,1.18,40,0.03,1824.00,0.00,23.00
1488425058,1.18,42,0.03,2452.00,0.00,22.00
1488425059,1.20,25,0.03,2612.00,0.00,23.00
1488425060,1.32,24,0.03,1264.00,0.00,12.00
1488425061,1.25,26,0.03,2668.00,0.00,25.00
1488425062,1.27,26,0.04,632.00,0.00,4.00
1488425063,1.27,31,0.04,2080.00,0.00,17.00
1488425064,1.27,34,0.04,640.00,0.00,6.00
1488425065,1.14,38,0.04,3468.00,0.00,30.00
1488425066,1.36,24,0.04,1460.00,0.00,10.00
1488425067,1.23,27,0.04,944.00,0.00,10.00
1488425068,1.16,28,0.04,1752.00,0.00,12.00
1488425069,1.30,25,0.06,828.00,0.00,10.00
